frame,x,y,z,roll,pitch,yaw,tracking_state,n_keypoints,n_map_matches,is_keyframe
321,-0.759815,-0.008243,1.118753,10.822,-21.376,43.323,OK,1191,335,0
322,-0.759183,-0.008159,1.119523,10.927,-21.475,43.699,OK,1177,371,0
323,-0.759250,-0.008155,1.119404,10.873,-21.534,44.164,OK,1174,361,0
324,-0.757989,-0.008011,1.121638,10.954,-21.617,44.560,OK,1172,323,0
325,-0.758035,-0.008001,1.121562,10.914,-21.673,44.991,OK,1184,324,0
326,-0.758120,-0.008013,1.121445,10.872,-21.742,45.460,OK,1185,311,0
327,-0.757355,-0.007861,1.122403,10.895,-21.789,45.834,OK,1185,302,0
328,-0.757395,-0.007864,1.122339,11.071,-21.912,46.208,OK,1184,254,0
329,-0.757433,-0.007864,1.122236,11.020,-21.966,46.629,OK,1197,280,0
330,-0.757217,-0.007901,1.122829,11.107,-22.096,46.987,OK,1191,248,0
331,-0.757417,-0.007916,1.122566,11.012,-22.134,47.448,OK,1189,310,0
332,-0.757557,-0.007930,1.122367,10.825,-22.166,47.876,OK,1198,273,0
333,-0.756859,-0.007869,1.123399,10.976,-22.289,48.229,OK,1198,227,0
334,-0.756642,-0.007838,1.123685,10.905,-22.323,48.662,OK,1200,226,0
335,-0.756639,-0.007838,1.123675,10.909,-22.409,49.065,OK,1202,198,0
336,-0.757037,-0.007884,1.123097,10.782,-22.465,49.532,OK,1202,227,0
337,-0.757182,-0.007879,1.122898,10.478,-22.435,50.046,OK,1201,186,0
338,-0.757238,-0.007887,1.122851,10.476,-22.516,50.455,OK,1201,159,0
339,-0.758034,-0.008317,1.125957,10.349,-22.665,51.345,OK,1201,172,0
340,-0.758277,-0.008341,1.125661,10.202,-22.690,51.793,OK,1201,196,0
341,-0.758173,-0.008335,1.125796,10.235,-22.771,52.151,OK,1200,174,0
342,-0.757814,-0.008120,1.124389,10.214,-22.792,52.383,OK,1193,178,0
343,-0.757767,-0.008112,1.124440,10.279,-22.869,52.713,OK,1201,151,0
344,-0.758041,-0.008134,1.124196,10.173,-22.913,53.110,OK,1200,206,0
345,-0.758082,-0.008135,1.124154,10.047,-22.921,53.501,OK,1201,217,0
346,-0.757670,-0.008080,1.124653,9.962,-22.940,53.845,OK,1200,214,0
347,-0.757436,-0.008050,1.124878,10.098,-23.048,54.098,OK,1203,218,0
348,-0.757306,-0.008034,1.125041,10.064,-23.090,54.410,OK,1201,211,0
349,-0.757510,-0.008049,1.124744,9.887,-23.094,54.826,OK,1202,209,0
350,-0.757672,-0.008072,1.124543,9.811,-23.116,55.178,OK,1203,196,0
351,-0.757582,-0.008062,1.124679,9.904,-23.210,55.435,OK,1202,170,0
352,-0.757454,-0.008040,1.124855,9.802,-23.211,55.777,OK,1203,172,0
353,-0.757481,-0.008043,1.124747,9.828,-23.288,56.056,OK,1204,177,0
354,-0.757340,-0.008022,1.124955,9.715,-23.288,56.442,OK,1202,188,0
355,-0.756842,-0.007935,1.125189,9.743,-23.374,56.689,OK,1204,189,0
356,-0.757225,-0.007976,1.124745,9.640,-23.396,57.050,OK,1205,175,0
357,-0.756871,-0.007927,1.125202,9.406,-23.339,57.474,OK,1200,169,0
358,-0.756999,-0.007952,1.125054,9.694,-23.543,57.695,OK,1204,136,0
359,-0.757376,-0.007990,1.124574,9.347,-23.461,58.069,OK,1202,149,0
360,-0.012757,-0.000279,0.050884,4.547,-19.411,-0.752,OK,1201,146,0
361,-0.015415,0.000098,0.057050,4.581,-19.401,-0.698,OK,1204,146,0
362,-0.018572,-0.000050,0.064709,4.548,-19.407,-0.641,OK,1206,137,0
363,-0.020913,-0.000236,0.071350,4.496,-19.395,-0.600,OK,1203,147,0
364,-0.021850,0.000033,0.077087,4.533,-19.384,-0.627,OK,1203,137,0
365,-0.025271,-0.000240,0.084457,4.494,-19.393,-0.549,OK,1203,137,0
366,-0.026805,0.000172,0.090236,4.537,-19.376,-0.556,OK,1205,155,0
367,-0.028687,0.000367,0.095788,4.567,-19.375,-0.535,OK,1204,148,0
368,-0.030010,-0.000350,0.102501,4.529,-19.403,-0.550,OK,1203,128,0
369,-0.032392,-0.000240,0.109417,4.514,-19.391,-0.522,OK,1205,143,0
370,-0.034553,-0.000019,0.115422,4.524,-19.385,-0.489,OK,1204,133,0
371,-0.035919,-0.000703,0.120923,4.479,-19.423,-0.466,OK,1205,131,0
372,-0.039997,0.000134,0.129849,4.490,-19.421,-0.376,OK,1204,118,0
373,-0.042242,0.000831,0.134278,4.522,-19.367,-0.334,OK,1202,107,0
374,-0.045547,0.001424,0.141583,4.539,-19.365,-0.266,OK,1201,94,0
375,-0.047342,0.001605,0.147344,4.529,-19.347,-0.262,OK,1202,106,0
376,-0.046261,-0.000086,0.153134,4.468,-19.422,-0.376,OK,1202,105,0
377,-0.047397,0.000350,0.159173,4.520,-19.402,-0.399,OK,1202,102,0
378,-0.050140,0.000292,0.166456,4.506,-19.407,-0.363,OK,1203,87,0
379,-0.051473,0.000342,0.172589,4.506,-19.401,-0.370,OK,1203,84,0
380,-0.053835,0.000489,0.179617,4.502,-19.387,-0.341,OK,1204,87,0
381,-0.055952,-0.000108,0.185918,4.447,-19.408,-0.312,OK,1202,101,0
382,-0.058089,0.000194,0.192567,4.462,-19.387,-0.299,OK,1200,86,0
383,-0.059232,-0.000801,0.198472,4.411,-19.427,-0.306,OK,1203,79,0
384,-0.060916,-0.000295,0.205095,4.448,-19.409,-0.314,OK,1206,77,0
385,-0.062598,-0.000366,0.211196,4.450,-19.415,-0.306,OK,1202,74,0
386,-0.064154,-0.000278,0.217456,4.438,-19.402,-0.303,OK,1202,74,0
387,-0.065503,-0.000213,0.222954,4.434,-19.392,-0.304,OK,1203,71,0
388,-0.067670,-0.000489,0.229614,4.439,-19.413,-0.276,OK,1203,72,0
389,-0.069820,-0.000086,0.236689,4.429,-19.390,-0.263,OK,1203,64,0
390,-0.071584,-0.000310,0.243145,4.401,-19.389,-0.250,OK,1204,64,0
391,-0.073551,-0.000921,0.249991,4.361,-19.414,-0.226,OK,1207,69,0
392,-0.075837,-0.000386,0.256267,4.407,-19.398,-0.204,OK,1204,61,0
393,-0.077248,-0.000131,0.262752,4.425,-19.389,-0.222,OK,1208,66,0
394,-0.079718,-0.000210,0.269530,4.417,-19.390,-0.178,OK,1204,64,0
395,-0.082973,-0.000624,0.276974,4.398,-19.439,-0.114,OK,1205,60,0
396,-0.082941,-0.000364,0.281590,4.400,-19.399,-0.157,OK,1205,56,0
397,-0.094636,0.001628,0.295812,4.463,-19.456,0.247,OK,1208,43,0
398,-0.087346,-0.000492,0.295914,4.374,-19.347,-0.078,OK,1203,41,0
399,-0.089113,-0.000431,0.302940,4.396,-19.358,-0.086,OK,1206,41,0
400,-0.091694,-0.000543,0.309725,4.366,-19.352,-0.026,OK,1206,37,0
401,-0.093369,-0.000249,0.316417,4.368,-19.334,-0.029,RECENTLY_LOST,1203,25,0
402,-0.095375,-0.000369,0.323530,4.363,-19.343,-0.025,RECENTLY_LOST,1205,0,0
403,-0.098605,-0.000224,0.331329,4.336,-19.336,0.048,RECENTLY_LOST,1202,0,0
404,-0.100353,-0.000301,0.338373,4.328,-19.339,0.049,RECENTLY_LOST,1206,0,0
405,-0.101725,-0.000282,0.345690,4.329,-19.341,0.021,RECENTLY_LOST,1206,0,0
406,-0.103841,-0.000294,0.352980,4.312,-19.341,0.042,RECENTLY_LOST,1206,0,0
407,-0.106439,0.000085,0.360209,4.314,-19.326,0.075,RECENTLY_LOST,1201,0,0
408,-0.107137,-0.000401,0.366683,4.303,-19.349,0.051,RECENTLY_LOST,1203,0,0
409,-0.109801,-0.000541,0.374127,4.300,-19.371,0.085,RECENTLY_LOST,1202,0,0
410,-0.112313,-0.000752,0.381753,4.274,-19.396,0.127,RECENTLY_LOST,1206,0,0
411,-0.113771,-0.001166,0.387856,4.240,-19.401,0.155,RECENTLY_LOST,1205,0,0
412,-0.116336,-0.001041,0.395466,4.250,-19.395,0.187,RECENTLY_LOST,1208,0,0
413,-0.118033,-0.001241,0.402244,4.237,-19.405,0.187,RECENTLY_LOST,1207,0,0
414,-0.120288,-0.000873,0.409809,4.225,-19.381,0.203,RECENTLY_LOST,1206,0,0
415,-0.122046,-0.001166,0.416589,4.213,-19.397,0.205,RECENTLY_LOST,1207,0,0
416,-0.124345,-0.000953,0.423905,4.226,-19.385,0.220,RECENTLY_LOST,1204,0,0
417,-0.126972,-0.000575,0.430753,4.244,-19.359,0.263,RECENTLY_LOST,1206,0,0
418,-0.129018,-0.000994,0.437980,4.220,-19.381,0.275,RECENTLY_LOST,1204,0,0
419,-0.131085,-0.001387,0.444864,4.194,-19.391,0.294,RECENTLY_LOST,1203,0,0
420,-0.133586,-0.000805,0.452106,4.220,-19.364,0.318,RECENTLY_LOST,1206,0,0
421,-0.135793,-0.000255,0.458962,4.231,-19.334,0.339,RECENTLY_LOST,1208,0,0
422,-0.137658,-0.001118,0.466357,4.196,-19.368,0.338,RECENTLY_LOST,1209,0,0
423,-0.140751,-0.000937,0.474232,4.213,-19.372,0.381,RECENTLY_LOST,1206,0,0
424,-0.142728,-0.001017,0.481168,4.207,-19.364,0.389,RECENTLY_LOST,1204,0,0
425,-0.144972,-0.000980,0.489081,4.198,-19.356,0.379,RECENTLY_LOST,1206,0,0
426,-0.147659,-0.000878,0.495678,4.205,-19.351,0.429,RECENTLY_LOST,1207,0,0
427,-0.149921,-0.000950,0.502867,4.222,-19.349,0.432,RECENTLY_LOST,1208,0,0
428,-0.152437,-0.000715,0.510340,4.193,-19.325,0.466,RECENTLY_LOST,1207,0,0
429,-0.154928,-0.000890,0.517692,4.207,-19.337,0.461,RECENTLY_LOST,1205,0,0
430,-0.157882,-0.001059,0.525514,4.186,-19.348,0.505,RECENTLY_LOST,1205,0,0
431,-0.160357,-0.000898,0.532809,4.193,-19.331,0.530,RECENTLY_LOST,1208,0,0
432,-0.162608,-0.001217,0.539637,4.155,-19.334,0.561,RECENTLY_LOST,1203,0,0
433,-0.164875,-0.000661,0.546726,4.187,-19.316,0.553,RECENTLY_LOST,1204,0,0
434,-0.166957,-0.000894,0.552742,4.187,-19.327,0.579,RECENTLY_LOST,1206,0,0
435,-0.169196,-0.000736,0.560133,4.149,-19.305,0.590,RECENTLY_LOST,1203,0,0
436,-0.171396,-0.001158,0.566410,4.192,-19.343,0.607,RECENTLY_LOST,1209,0,0
437,-0.173268,-0.001509,0.573224,4.182,-19.365,0.598,RECENTLY_LOST,1204,0,0
438,-0.175502,-0.001242,0.579764,4.197,-19.348,0.611,RECENTLY_LOST,1204,0,0
439,-0.178012,-0.001188,0.586822,4.176,-19.356,0.647,RECENTLY_LOST,1206,0,0
440,-0.179917,-0.001211,0.593316,4.160,-19.346,0.655,RECENTLY_LOST,1207,0,0
441,-0.181743,-0.001501,0.600355,4.163,-19.370,0.640,RECENTLY_LOST,1205,0,0
442,-0.184034,-0.001700,0.607142,4.160,-19.381,0.656,RECENTLY_LOST,1204,0,0
443,-0.186091,-0.001837,0.613965,4.157,-19.403,0.652,RECENTLY_LOST,1208,0,0
444,-0.187914,-0.001909,0.619860,4.169,-19.390,0.660,RECENTLY_LOST,1207,0,0
445,-0.189625,-0.001770,0.627635,4.219,-19.410,0.636,RECENTLY_LOST,1201,0,0
446,-0.192047,-0.002150,0.633179,4.128,-19.410,0.709,RECENTLY_LOST,1206,0,0
447,-0.193704,-0.001983,0.639574,4.134,-19.400,0.702,RECENTLY_LOST,1204,0,0
448,-0.195880,-0.001786,0.646788,4.107,-19.382,0.723,RECENTLY_LOST,1208,0,0
449,-0.197670,-0.001864,0.653346,4.109,-19.396,0.718,RECENTLY_LOST,1205,0,0
450,-0.199950,-0.002013,0.660370,4.075,-19.390,0.750,RECENTLY_LOST,1207,0,0
451,-0.202486,-0.001930,0.666481,4.099,-19.390,0.802,RECENTLY_LOST,1210,0,0
452,-0.204657,-0.002016,0.674036,4.084,-19.397,0.805,RECENTLY_LOST,1204,0,0
453,-0.206867,-0.001761,0.680915,4.056,-19.362,0.834,RECENTLY_LOST,1205,0,0
454,-0.208574,-0.001957,0.688378,4.039,-19.380,0.806,RECENTLY_LOST,1204,0,0
455,-0.211153,-0.001884,0.695152,4.039,-19.368,0.850,RECENTLY_LOST,1202,0,0
456,-0.213311,-0.001945,0.702554,4.045,-19.382,0.845,RECENTLY_LOST,1205,0,0
457,-0.215393,-0.001998,0.709740,4.017,-19.376,0.841,RECENTLY_LOST,1209,0,0
458,-0.217682,-0.002072,0.716553,4.002,-19.383,0.874,RECENTLY_LOST,1209,0,0
459,-0.219485,-0.001751,0.723339,4.013,-19.354,0.845,RECENTLY_LOST,1208,0,0
460,-0.221471,-0.001736,0.729677,3.988,-19.354,0.851,RECENTLY_LOST,1207,0,0
461,-0.223642,-0.002006,0.735915,3.971,-19.373,0.889,RECENTLY_LOST,1205,0,0
462,-0.225165,-0.002080,0.741875,3.959,-19.377,0.860,RECENTLY_LOST,1207,0,0
463,-0.226842,-0.001823,0.748002,3.977,-19.357,0.848,RECENTLY_LOST,1207,0,0
464,-0.228666,-0.001778,0.754095,3.950,-19.351,0.857,RECENTLY_LOST,1207,0,0
465,-0.230003,-0.001687,0.759725,3.952,-19.322,0.832,RECENTLY_LOST,1206,0,0
466,-0.231773,-0.001948,0.765503,3.987,-19.426,0.806,RECENTLY_LOST,1206,0,0
467,-0.233629,-0.001749,0.771354,3.975,-19.390,0.816,RECENTLY_LOST,1205,0,0
468,-0.235223,-0.001799,0.776928,3.962,-19.405,0.808,RECENTLY_LOST,1206,0,0
469,-0.236995,-0.001876,0.782297,3.937,-19.402,0.800,RECENTLY_LOST,1204,0,0
470,-0.238668,-0.001924,0.787621,3.952,-19.423,0.779,RECENTLY_LOST,1203,0,0
471,-0.240073,-0.001859,0.793125,3.972,-19.430,0.743,RECENTLY_LOST,1207,0,0
472,-0.241638,-0.001672,0.798196,3.964,-19.414,0.737,RECENTLY_LOST,1209,0,0
473,-0.243734,-0.001579,0.803745,3.933,-19.398,0.763,RECENTLY_LOST,1205,0,0
474,-0.244914,-0.001685,0.808566,3.914,-19.404,0.728,RECENTLY_LOST,1203,0,0
475,-0.246644,-0.001474,0.813817,3.938,-19.390,0.718,RECENTLY_LOST,1205,0,0
476,-0.248133,-0.001470,0.819392,3.954,-19.398,0.668,RECENTLY_LOST,1205,0,0
477,-0.249944,-0.001351,0.824725,3.929,-19.380,0.661,RECENTLY_LOST,1203,0,0
478,-0.251709,-0.001431,0.830455,3.933,-19.397,0.635,RECENTLY_LOST,1205,0,0
479,-0.253430,-0.001226,0.835572,3.896,-19.360,0.645,RECENTLY_LOST,1204,0,0
480,-0.254928,-0.001040,0.841334,3.920,-19.350,0.590,RECENTLY_LOST,1202,0,0
481,-0.256625,-0.001133,0.846615,3.919,-19.361,0.576,RECENTLY_LOST,1203,0,0
482,-0.258468,-0.001174,0.851981,3.906,-19.361,0.574,RECENTLY_LOST,1203,0,0
483,-0.260036,-0.001127,0.856965,3.953,-19.371,0.553,RECENTLY_LOST,1201,0,0
484,-0.261780,-0.000881,0.862816,3.932,-19.346,0.515,RECENTLY_LOST,1204,0,0
485,-0.263788,-0.000746,0.867995,3.892,-19.332,0.543,RECENTLY_LOST,1205,0,0
486,-0.265514,-0.000890,0.874340,3.943,-19.367,0.452,RECENTLY_LOST,1206,0,0
487,-0.267072,-0.000970,0.879374,3.992,-19.379,0.415,RECENTLY_LOST,1207,0,0
488,-0.269191,-0.001261,0.885059,3.973,-19.408,0.409,RECENTLY_LOST,1206,0,0
489,-0.271101,-0.000914,0.890480,3.980,-19.364,0.395,RECENTLY_LOST,1205,0,0
490,-0.273238,-0.000962,0.896128,3.923,-19.341,0.408,RECENTLY_LOST,1208,0,0
491,-0.275028,-0.000919,0.901717,3.933,-19.348,0.367,RECENTLY_LOST,1208,0,0
492,-0.276726,-0.001068,0.906589,3.928,-19.356,0.356,NO_IMAGES_YET,0,0,0
493,-0.278502,-0.001032,0.911919,3.988,-19.368,0.341,NOT_INITIALIZED,4971,0,1
494,-0.280559,-0.000981,0.917163,3.965,-19.350,0.353,NOT_INITIALIZED,4930,0,0
495,-0.282455,-0.000968,0.922856,4.000,-19.363,0.314,NOT_INITIALIZED,4969,0,0
496,-0.284461,-0.000790,0.928220,3.958,-19.314,0.328,NOT_INITIALIZED,4936,0,0
497,-0.285891,-0.001137,0.933379,4.024,-19.388,0.271,NOT_INITIALIZED,4931,0,0
498,-0.287874,-0.001173,0.938564,4.027,-19.387,0.267,NOT_INITIALIZED,4852,0,0
499,-0.289627,-0.001299,0.944083,4.028,-19.404,0.228,NOT_INITIALIZED,4345,0,0
500,-0.291399,-0.001227,0.948989,4.022,-19.393,0.224,NOT_INITIALIZED,4977,0,0
501,-0.293260,-0.001173,0.954235,4.000,-19.370,0.209,OK,4920,323,1
502,-0.294947,-0.001227,0.958680,4.039,-19.379,0.232,OK,1207,133,0
503,-0.296615,-0.001386,0.963877,4.089,-19.428,0.192,OK,1204,124,1
504,-0.298090,-0.001486,0.968133,4.088,-19.439,0.183,OK,1206,133,0
505,-0.299685,-0.001351,0.972602,4.056,-19.404,0.180,OK,1208,127,1
506,-0.300983,-0.001465,0.976915,4.097,-19.435,0.155,OK,1204,144,1
507,-0.302415,-0.001566,0.981126,4.065,-19.437,0.165,OK,1203,146,0
508,-0.303646,-0.001292,0.985737,4.071,-19.401,0.139,OK,1203,148,0
509,-0.304951,-0.001369,0.989819,4.068,-19.405,0.165,OK,1201,158,0
510,-0.305938,-0.001389,0.994594,4.051,-19.409,0.141,OK,1201,148,0
511,-0.306788,-0.001358,0.998683,4.045,-19.403,0.157,OK,1204,184,0
512,-0.307459,-0.001285,1.003258,4.019,-19.401,0.147,OK,1205,177,0
513,-0.308410,-0.001244,1.006979,4.012,-19.388,0.234,OK,1202,205,0
514,-0.309272,-0.001169,1.010758,3.994,-19.371,0.271,OK,1203,188,1
515,-0.309943,-0.001300,1.014673,4.015,-19.393,0.268,OK,1204,242,0
516,-0.310657,-0.001262,1.018474,3.990,-19.371,0.284,OK,1204,222,0
517,-0.311467,-0.001265,1.022363,4.004,-19.397,0.275,OK,1204,257,0
518,-0.312330,-0.001476,1.026077,4.066,-19.457,0.277,OK,1204,243,0
519,-0.313060,-0.001410,1.029221,4.045,-19.446,0.300,OK,1206,291,0
520,-0.313689,-0.001342,1.032783,4.028,-19.438,0.304,OK,1203,274,0
521,-0.314173,-0.001319,1.035598,4.034,-19.430,0.313,OK,1203,290,0
522,-0.314704,-0.001275,1.038413,4.012,-19.419,0.348,OK,1206,289,1
523,-0.315011,-0.001318,1.040624,4.066,-19.448,0.316,OK,1203,301,0
524,-0.316601,-0.001327,1.044406,4.081,-19.455,0.431,OK,1204,300,1
525,-0.316986,-0.001256,1.046135,4.045,-19.436,0.425,OK,1202,337,0
526,-0.317244,-0.001269,1.047217,4.098,-19.448,0.415,OK,1204,318,0
527,-0.317329,-0.001291,1.047993,4.069,-19.448,0.420,OK,1205,341,0
528,-0.317391,-0.001285,1.048228,4.079,-19.442,0.451,OK,1206,326,1
529,-0.316869,-0.001283,1.047523,4.081,-19.460,0.403,OK,1201,330,0
530,-0.317063,-0.001260,1.048174,4.093,-19.481,0.400,OK,1204,331,0
531,-0.317300,-0.001155,1.048529,4.060,-19.457,0.441,OK,1205,356,0
532,-0.317348,-0.001210,1.048896,4.092,-19.493,0.436,OK,1205,333,0
533,-0.317437,-0.001166,1.049314,4.100,-19.488,0.448,OK,1200,371,0
534,-0.317523,-0.001214,1.049548,4.113,-19.506,0.468,OK,1207,361,0
535,-0.317682,-0.001166,1.049886,4.111,-19.496,0.485,OK,1206,377,0
536,-0.317854,-0.001112,1.050343,4.123,-19.498,0.495,OK,1202,346,0
537,-0.317941,-0.001088,1.050596,4.105,-19.487,0.523,OK,1202,336,1
538,-0.317975,-0.001146,1.051000,4.134,-19.516,0.513,OK,1202,243,0
539,-0.318085,-0.001125,1.051262,4.134,-19.513,0.544,OK,1203,341,0
540,-0.318126,-0.001153,1.051642,4.164,-19.536,0.540,OK,1203,349,0
541,-0.318198,-0.001126,1.052008,4.168,-19.532,0.543,OK,1202,368,0
542,-0.318309,-0.001216,1.052303,4.184,-19.557,0.563,OK,1202,356,0
543,-0.318476,-0.001121,1.053025,4.170,-19.537,0.575,OK,1205,348,0
544,-0.318653,-0.001120,1.053640,4.176,-19.540,0.596,OK,1203,372,0
545,-0.318680,-0.001137,1.054259,4.179,-19.547,0.585,OK,1205,357,0
546,-0.318807,-0.001157,1.054922,4.193,-19.558,0.608,OK,1204,347,1
547,-0.318862,-0.001123,1.055659,4.194,-19.554,0.605,OK,1202,378,0
548,-0.319052,-0.001106,1.056524,4.167,-19.548,0.622,OK,1203,367,0
549,-0.319201,-0.001134,1.056952,4.171,-19.553,0.648,OK,1205,381,0
550,-0.319258,-0.001117,1.057428,4.159,-19.543,0.657,OK,1204,401,0
551,-0.319322,-0.001060,1.057991,4.170,-19.543,0.657,OK,1203,370,0
