frame_index,timestamp,tracking_state,n_keypoints,n_map_matches,is_keyframe,n_map_points_total
162,5.399610390,OK,1201,270,0,3133
163,5.432941318,OK,1204,216,0,3156
164,5.466272246,OK,1202,196,0,3159
165,5.499603175,OK,1201,184,0,3165
166,5.532934103,OK,1201,197,0,3167
167,5.566265031,OK,1201,169,0,3167
168,5.599595960,OK,1200,289,0,3291
169,5.632926888,OK,1201,239,0,3314
170,5.666257816,OK,1201,216,0,3321
171,5.699588745,OK,1200,209,0,3326
172,5.732919673,OK,1203,196,0,3329
173,5.766250601,OK,1200,193,0,3330
174,5.799581530,OK,1203,282,0,3440
175,5.832912458,OK,1200,242,0,3459
176,5.866243386,OK,1200,223,0,3465
177,5.899574315,OK,1200,205,0,3467
178,5.932905243,OK,1202,183,0,3468
179,5.966236171,OK,1205,200,0,3469
180,5.999567100,OK,1204,307,0,3603
181,6.032898028,OK,1201,245,0,3623
182,6.066228956,OK,1201,223,0,3631
183,6.099559885,OK,1202,220,0,3635
184,6.132890813,OK,1202,199,0,3637
185,6.166221741,OK,1202,203,0,3638
186,6.199552670,OK,1203,305,0,3757
187,6.232883598,OK,1200,248,0,3773
188,6.266214526,OK,1201,217,0,3775
189,6.299545455,OK,1201,192,0,3776
190,6.332876383,OK,1201,209,0,3779
191,6.366207311,OK,1203,206,0,3785
192,6.399538240,OK,1205,324,0,3925
193,6.432869168,OK,1201,234,0,3939
194,6.466200096,OK,1203,225,0,3945
195,6.499531025,OK,1200,200,0,3947
196,6.532861953,OK,1202,182,0,3950
197,6.566192881,OK,1203,186,0,3950
198,6.599523810,OK,1203,326,0,4104
199,6.632854738,OK,1200,252,0,4118
200,6.666185666,OK,1203,234,0,4123
201,6.699516595,OK,1202,224,0,4127
202,6.732847523,OK,1202,200,0,4129
203,6.766178451,OK,1205,213,0,4130
204,6.799509380,OK,1202,324,0,4258
205,6.832840308,OK,1202,245,0,4265
206,6.866171236,OK,1203,198,0,4267
207,6.899502165,OK,1202,190,0,4269
208,6.932833093,OK,1202,194,0,4273
209,6.966164021,OK,1204,187,0,4273
210,6.999494949,OK,1200,272,0,4364
211,7.032825878,OK,1201,222,0,4374
212,7.066156806,OK,1203,190,0,4378
213,7.099487734,OK,1206,181,0,4379
214,7.132818663,OK,1202,179,0,4380
215,7.166149591,OK,1203,268,0,4479
216,7.199480519,OK,1201,189,0,4486
217,7.232811448,OK,1204,177,0,4491
218,7.266142376,OK,1197,160,0,4492
219,7.299473304,OK,1201,170,0,4493
220,7.332804233,OK,1200,261,0,4595
221,7.366135161,OK,1197,201,0,4608
222,7.399466089,OK,1192,171,0,4610
223,7.432797018,OK,1199,179,0,4610
224,7.466127946,OK,1198,175,0,4611
225,7.499458874,OK,1189,226,0,4667
226,7.532789803,OK,1202,192,0,4671
227,7.566120731,OK,1196,172,0,4674
228,7.599451659,OK,1167,167,0,4677
229,7.632782588,OK,1169,160,0,4679
230,7.666113516,OK,1174,171,0,4705
231,7.699444444,OK,1173,158,0,4709
232,7.732775373,OK,1170,133,0,4713
233,7.766106301,OK,1147,136,0,4715
234,7.799437229,OK,1139,182,0,4770
235,7.832768158,OK,1158,159,0,4774
236,7.866099086,OK,1157,143,0,4777
237,7.899430014,OK,1141,137,0,4778
238,7.932760943,OK,1131,152,0,4801
239,7.966091871,OK,1140,145,0,4809
240,7.999422799,OK,1124,137,0,4813
241,8.032753728,OK,1119,138,0,4813
242,8.066084656,OK,1123,139,0,4835
243,8.099415584,OK,1112,139,0,4839
244,8.132746513,OK,1110,126,0,4841
245,8.166077441,OK,1104,127,0,4844
246,8.199408369,OK,1098,181,0,4903
247,8.232739298,OK,1095,147,0,4909
248,8.266070226,OK,1076,143,0,4910
249,8.299401154,OK,1073,129,0,4911
250,8.332732083,OK,1049,146,0,4937
251,8.366063011,OK,1077,159,0,4946
252,8.399393939,OK,1048,145,0,4948
253,8.432724868,OK,1082,148,0,4951
254,8.466055796,OK,1035,164,0,4978
255,8.499386724,OK,1047,160,0,4982
256,8.532717653,OK,1051,151,0,4983
257,8.566048581,OK,1041,156,0,4985
258,8.599379509,OK,1015,167,0,5005
259,8.632710438,OK,984,168,0,5012
260,8.666041366,OK,1032,159,0,5013
261,8.699372294,OK,1055,160,0,5013
262,8.732703223,OK,970,175,0,5041
263,8.766034151,OK,985,183,0,5050
264,8.799365079,OK,964,180,0,5051
265,8.832696008,OK,966,173,0,5055
266,8.866026936,OK,893,187,0,5085
267,8.899357864,OK,825,183,0,5091
268,8.932688793,OK,766,172,0,5100
269,8.966019721,OK,745,163,0,5103
270,8.999350649,OK,729,177,0,5127
271,9.032681578,OK,763,170,0,5135
272,9.066012506,OK,740,176,0,5139
273,9.099343434,OK,672,183,0,5167
274,9.132674363,OK,692,181,0,5173
275,9.166005291,OK,699,181,0,5178
276,9.199336219,OK,690,172,0,5182
277,9.232667148,OK,686,187,0,5203
278,9.265998076,OK,671,175,0,5213
279,9.299329004,OK,593,134,0,5216
280,9.332659933,OK,559,149,0,5238
281,9.365990861,OK,604,138,0,5246
282,9.399321789,OK,587,139,0,5250
283,9.432652718,OK,581,164,0,5285
284,9.465983646,OK,609,171,0,5297
285,9.499314574,OK,646,167,0,5301
286,9.532645503,OK,681,176,0,5303
287,9.565976431,OK,724,205,0,5340
288,9.599307359,OK,717,191,0,5345
289,9.632638288,OK,753,182,0,5347
290,9.665969216,OK,798,186,0,5351
291,9.699300144,OK,800,194,0,5381
292,9.732631073,OK,844,189,0,5383
293,9.765962001,OK,839,185,0,5386
294,9.799292929,OK,875,183,0,5390
295,9.832623858,OK,859,225,0,5449
296,9.865954786,OK,885,224,0,5470
297,9.899285714,OK,853,221,0,5475
298,9.932616643,OK,928,209,0,5478
299,9.965947571,OK,930,247,0,5546
300,9.999278499,OK,987,270,0,5569
301,10.032609428,OK,1042,278,0,5583
302,10.065940356,OK,1000,306,0,5662
303,10.099271284,OK,1072,296,0,5680
304,10.132602213,OK,1093,283,0,5694
305,10.165933141,OK,1128,271,0,5700
306,10.199264069,OK,1150,277,0,5752
307,10.232594998,OK,1151,249,0,5766
308,10.265925926,OK,1144,223,0,5770
309,10.299256854,OK,1163,238,0,5773
310,10.332587783,OK,1162,237,0,5803
311,10.365918711,OK,1158,219,0,5808
312,10.399249639,OK,1166,214,0,5809
313,10.432580568,OK,1174,208,0,5810
314,10.465911496,OK,1163,396,0,6007
315,10.499242424,OK,1176,369,0,6035
316,10.532573353,OK,1162,353,0,6051
317,10.565904281,OK,1157,341,0,6062
318,10.599235209,OK,1155,381,0,6128
319,10.632566138,OK,1170,324,0,6147
320,10.665897066,OK,1182,326,0,6159
321,10.699227994,OK,1191,335,0,6165
322,10.732558923,OK,1177,371,0,6254
323,10.765889851,OK,1174,361,0,6287
324,10.799220779,OK,1172,323,0,6296
325,10.832551708,OK,1184,324,0,6304
326,10.865882636,OK,1185,311,0,6346
327,10.899213564,OK,1185,302,0,6352
328,10.932544493,OK,1184,254,0,6360
329,10.965875421,OK,1197,280,0,6368
330,10.999206349,OK,1191,248,0,6369
331,11.032537278,OK,1189,310,0,6443
332,11.065868206,OK,1198,273,0,6459
333,11.099199134,OK,1198,227,0,6461
334,11.132530063,OK,1200,226,0,6464
335,11.165860991,OK,1202,198,0,6466
336,11.199191919,OK,1202,227,0,6502
337,11.232522848,OK,1201,186,0,6513
338,11.265853776,OK,1201,159,0,6516
339,11.299184704,OK,1201,172,0,6518
340,11.332515633,OK,1201,196,0,6560
341,11.365846561,OK,1200,174,0,6574
342,11.399177489,OK,1193,178,0,6576
343,11.432508418,OK,1201,151,0,6581
344,11.465839346,OK,1200,206,0,6608
345,11.499170274,OK,1201,217,0,6611
346,11.532501203,OK,1200,214,0,6616
347,11.565832131,OK,1203,218,0,6643
348,11.599163059,OK,1201,211,0,6649
349,11.632493987,OK,1202,209,0,6656
350,11.665824916,OK,1203,196,0,6659
351,11.699155844,OK,1202,170,0,6675
352,11.732486772,OK,1203,172,0,6683
353,11.765817701,OK,1204,177,0,6689
354,11.799148629,OK,1202,188,0,6692
355,11.832479557,OK,1204,189,0,6718
356,11.865810486,OK,1205,175,0,6725
357,11.899141414,OK,1200,169,0,6730
358,11.932472342,OK,1204,136,0,6730
359,11.965803271,OK,1202,149,0,6759
360,11.999134199,OK,1201,146,0,6764
361,12.032465127,OK,1204,146,0,6771
362,12.065796056,OK,1206,137,0,6772
363,12.099126984,OK,1203,147,0,6792
364,12.132457912,OK,1203,137,0,6796
365,12.165788841,OK,1203,137,0,6800
366,12.199119769,OK,1205,155,0,6829
367,12.232450697,OK,1204,148,0,6841
368,12.265781626,OK,1203,128,0,6845
369,12.299112554,OK,1205,143,0,6868
370,12.332443482,OK,1204,133,0,6872
371,12.365774411,OK,1205,131,0,6876
372,12.399105339,OK,1204,118,0,6893
373,12.432436267,OK,1202,107,0,6898
374,12.465767196,OK,1201,94,0,6904
375,12.499098124,OK,1202,106,0,6920
376,12.532429052,OK,1202,105,0,6930
377,12.565759981,OK,1202,102,0,6931
378,12.599090909,OK,1203,87,0,6936
379,12.632421837,OK,1203,84,0,6938
380,12.665752766,OK,1204,87,0,6941
381,12.699083694,OK,1202,101,0,6960
382,12.732414622,OK,1200,86,0,6963
383,12.765745551,OK,1203,79,0,6964
384,12.799076479,OK,1206,77,0,6968
385,12.832407407,OK,1202,74,0,6968
386,12.865738336,OK,1202,74,0,6969
387,12.899069264,OK,1203,71,0,6976
388,12.932400192,OK,1203,72,0,6978
389,12.965731121,OK,1203,64,0,6985
390,12.999062049,OK,1204,64,0,6987
391,13.032392977,OK,1207,69,0,6991
392,13.065723906,OK,1204,61,0,6991
393,13.099054834,OK,1208,66,0,6999
394,13.132385762,OK,1204,64,0,7000
395,13.165716691,OK,1205,60,0,7001
396,13.199047619,OK,1205,56,0,7005
397,13.232378547,OK,1208,43,0,7007
398,13.265709476,OK,1203,41,0,7009
399,13.299040404,OK,1206,41,0,7012
400,13.332371332,OK,1206,37,0,7012
401,13.365702261,RECENTLY_LOST,1203,25,0,7012
402,13.399033189,RECENTLY_LOST,1205,0,0,7012
403,13.432364117,RECENTLY_LOST,1202,0,0,7012
404,13.465695046,RECENTLY_LOST,1206,0,0,7012
405,13.499025974,RECENTLY_LOST,1206,0,0,7012
406,13.532356902,RECENTLY_LOST,1206,0,0,7012
407,13.565687831,RECENTLY_LOST,1201,0,0,7012
408,13.599018759,RECENTLY_LOST,1203,0,0,7012
409,13.632349687,RECENTLY_LOST,1202,0,0,7012
410,13.665680616,RECENTLY_LOST,1206,0,0,7012
411,13.699011544,RECENTLY_LOST,1205,0,0,7012
412,13.732342472,RECENTLY_LOST,1208,0,0,7012
413,13.765673401,RECENTLY_LOST,1207,0,0,7012
414,13.799004329,RECENTLY_LOST,1206,0,0,7012
415,13.832335257,RECENTLY_LOST,1207,0,0,7012
416,13.865666186,RECENTLY_LOST,1204,0,0,7012
417,13.898997114,RECENTLY_LOST,1206,0,0,7012
418,13.932328042,RECENTLY_LOST,1204,0,0,7012
419,13.965658971,RECENTLY_LOST,1203,0,0,7012
420,13.998989899,RECENTLY_LOST,1206,0,0,7012
421,14.032320827,RECENTLY_LOST,1208,0,0,7012
422,14.065651756,RECENTLY_LOST,1209,0,0,7012
423,14.098982684,RECENTLY_LOST,1206,0,0,7012
424,14.132313612,RECENTLY_LOST,1204,0,0,7012
425,14.165644541,RECENTLY_LOST,1206,0,0,7012
426,14.198975469,RECENTLY_LOST,1207,0,0,7012
427,14.232306397,RECENTLY_LOST,1208,0,0,7012
428,14.265637326,RECENTLY_LOST,1207,0,0,7012
429,14.298968254,RECENTLY_LOST,1205,0,0,7012
430,14.332299182,RECENTLY_LOST,1205,0,0,7012
431,14.365630111,RECENTLY_LOST,1208,0,0,7012
432,14.398961039,RECENTLY_LOST,1203,0,0,7012
433,14.432291967,RECENTLY_LOST,1204,0,0,7012
434,14.465622896,RECENTLY_LOST,1206,0,0,7012
435,14.498953824,RECENTLY_LOST,1203,0,0,7012
436,14.532284752,RECENTLY_LOST,1209,0,0,7012
437,14.565615681,RECENTLY_LOST,1204,0,0,7012
438,14.598946609,RECENTLY_LOST,1204,0,0,7012
439,14.632277537,RECENTLY_LOST,1206,0,0,7012
440,14.665608466,RECENTLY_LOST,1207,0,0,7012
441,14.698939394,RECENTLY_LOST,1205,0,0,7012
442,14.732270322,RECENTLY_LOST,1204,0,0,7012
443,14.765601251,RECENTLY_LOST,1208,0,0,7012
444,14.798932179,RECENTLY_LOST,1207,0,0,7012
445,14.832263107,RECENTLY_LOST,1201,0,0,7012
446,14.865594036,RECENTLY_LOST,1206,0,0,7012
447,14.898924964,RECENTLY_LOST,1204,0,0,7012
448,14.932255892,RECENTLY_LOST,1208,0,0,7012
449,14.965586821,RECENTLY_LOST,1205,0,0,7012
450,14.998917749,RECENTLY_LOST,1207,0,0,7012
451,15.032248677,RECENTLY_LOST,1210,0,0,7012
452,15.065579606,RECENTLY_LOST,1204,0,0,7012
453,15.098910534,RECENTLY_LOST,1205,0,0,7012
454,15.132241462,RECENTLY_LOST,1204,0,0,7012
455,15.165572391,RECENTLY_LOST,1202,0,0,7012
456,15.198903319,RECENTLY_LOST,1205,0,0,7012
457,15.232234247,RECENTLY_LOST,1209,0,0,7012
458,15.265565176,RECENTLY_LOST,1209,0,0,7012
459,15.298896104,RECENTLY_LOST,1208,0,0,7012
460,15.332227032,RECENTLY_LOST,1207,0,0,7012
461,15.365557961,RECENTLY_LOST,1205,0,0,7012
462,15.398888889,RECENTLY_LOST,1207,0,0,7012
463,15.432219817,RECENTLY_LOST,1207,0,0,7012
464,15.465550746,RECENTLY_LOST,1207,0,0,7012
465,15.498881674,RECENTLY_LOST,1206,0,0,7012
466,15.532212602,RECENTLY_LOST,1206,0,0,7012
467,15.565543531,RECENTLY_LOST,1205,0,0,7012
468,15.598874459,RECENTLY_LOST,1206,0,0,7012
469,15.632205387,RECENTLY_LOST,1204,0,0,7012
470,15.665536316,RECENTLY_LOST,1203,0,0,7012
471,15.698867244,RECENTLY_LOST,1207,0,0,7012
472,15.732198172,RECENTLY_LOST,1209,0,0,7012
473,15.765529101,RECENTLY_LOST,1205,0,0,7012
474,15.798860029,RECENTLY_LOST,1203,0,0,7012
475,15.832190957,RECENTLY_LOST,1205,0,0,7012
476,15.865521886,RECENTLY_LOST,1205,0,0,7012
477,15.898852814,RECENTLY_LOST,1203,0,0,7012
478,15.932183742,RECENTLY_LOST,1205,0,0,7012
479,15.965514671,RECENTLY_LOST,1204,0,0,7012
480,15.998845599,RECENTLY_LOST,1202,0,0,7012
481,16.032176527,RECENTLY_LOST,1203,0,0,7012
482,16.065507456,RECENTLY_LOST,1203,0,0,7012
483,16.098838384,RECENTLY_LOST,1201,0,0,7012
484,16.132169312,RECENTLY_LOST,1204,0,0,7012
485,16.165500241,RECENTLY_LOST,1205,0,0,7012
486,16.198831169,RECENTLY_LOST,1206,0,0,7012
487,16.232162097,RECENTLY_LOST,1207,0,0,7012
488,16.265493025,RECENTLY_LOST,1206,0,0,7012
489,16.298823954,RECENTLY_LOST,1205,0,0,7012
490,16.332154882,RECENTLY_LOST,1208,0,0,7012
491,16.365485810,RECENTLY_LOST,1208,0,0,7012
492,16.398816739,NO_IMAGES_YET,0,0,0,7012
493,16.432147667,NOT_INITIALIZED,4971,0,1,7012
494,16.465478595,NOT_INITIALIZED,4930,0,0,7012
495,16.498809524,NOT_INITIALIZED,4969,0,0,7012
496,16.532140452,NOT_INITIALIZED,4936,0,0,7012
497,16.565471380,NOT_INITIALIZED,4931,0,0,7012
498,16.598802309,NOT_INITIALIZED,4852,0,0,7012
499,16.632133237,NOT_INITIALIZED,4345,0,0,7012
500,16.665464165,NOT_INITIALIZED,4977,0,0,7012
501,16.698795094,OK,4920,323,1,7335
502,16.732126022,OK,1207,133,0,7352
503,16.765456950,OK,1204,124,1,7358
504,16.798787879,OK,1206,133,0,7375
505,16.832118807,OK,1208,127,1,7395
506,16.865449735,OK,1204,144,1,7417
507,16.898780664,OK,1203,146,0,7434
508,16.932111592,OK,1203,148,0,7464
509,16.965442520,OK,1201,158,0,7481
510,16.998773449,OK,1201,148,0,7487
511,17.032104377,OK,1204,184,0,7537
512,17.065435305,OK,1205,177,0,7542
513,17.098766234,OK,1202,205,0,7587
514,17.132097162,OK,1203,188,1,7597
515,17.165428090,OK,1204,242,0,7657
516,17.198759019,OK,1204,222,0,7670
517,17.232089947,OK,1204,257,0,7717
518,17.265420875,OK,1204,243,0,7728
519,17.298751804,OK,1206,291,0,7786
520,17.332082732,OK,1203,274,0,7793
521,17.365413660,OK,1203,290,0,7841
522,17.398744589,OK,1206,289,1,7856
523,17.432075517,OK,1203,301,0,7900
524,17.465406445,OK,1204,300,1,7914
525,17.498737374,OK,1202,337,0,7973
526,17.532068302,OK,1204,318,0,7981
527,17.565399230,OK,1205,341,0,8013
528,17.598730159,OK,1206,326,1,8023
529,17.632061087,OK,1201,330,0,8062
530,17.665392015,OK,1204,331,0,8074
531,17.698722944,OK,1205,356,0,8116
532,17.732053872,OK,1205,333,0,8127
533,17.765384800,OK,1200,371,0,8178
534,17.798715729,OK,1207,361,0,8191
535,17.832046657,OK,1206,377,0,8237
536,17.865377585,OK,1202,346,0,8249
537,17.898708514,OK,1202,336,1,8258
538,17.932039442,OK,1202,243,0,8289
539,17.965370370,OK,1203,341,0,8310
540,17.998701299,OK,1203,349,0,8315
541,18.032032227,OK,1202,368,0,8369
542,18.065363155,OK,1202,356,0,8379
543,18.098694084,OK,1205,348,0,8384
544,18.132025012,OK,1203,372,0,8427
545,18.165355940,OK,1205,357,0,8435
546,18.198686869,OK,1204,347,1,8437
547,18.232017797,OK,1202,378,0,8485
548,18.265348725,OK,1203,367,0,8500
549,18.298679654,OK,1205,381,0,8508
550,18.332010582,OK,1204,401,0,8552
551,18.365341510,OK,1203,370,0,8562
552,18.398672439,OK,1203,359,0,8567
553,18.432003367,OK,1203,382,0,8609
554,18.465334295,OK,1204,367,0,8621
555,18.498665224,OK,1204,369,1,8626
556,18.531996152,OK,1204,397,0,8660
557,18.565327080,OK,1202,370,0,8666
558,18.598658009,OK,1205,353,1,8670
559,18.631988937,OK,1202,364,0,8704
560,18.665319865,OK,1203,340,0,8711
561,18.698650794,OK,1205,339,1,8721
562,18.731981722,OK,1206,365,0,8769
563,18.765312650,OK,1203,348,0,8775
564,18.798643579,OK,1205,346,0,8783
565,18.831974507,OK,1204,357,0,8815
566,18.865305435,OK,1204,352,0,8821
567,18.898636364,OK,1202,323,0,8830
568,18.931967292,OK,1209,316,0,8832
569,18.965298220,OK,1206,337,0,8867
570,18.998629149,OK,1203,302,0,8871
571,19.031960077,OK,1204,306,1,8875
572,19.065291005,OK,1205,318,0,8916
573,19.098621934,OK,1204,324,0,8922
574,19.131952862,OK,1206,299,0,8924
575,19.165283790,OK,1205,318,0,8959
576,19.198614719,OK,1203,300,0,8966
577,19.231945647,OK,1203,294,1,8967
578,19.265276575,OK,1206,308,0,8998
579,19.298607504,OK,1205,293,0,9007
580,19.331938432,OK,1200,278,1,9015
581,19.365269360,OK,1207,308,0,9057
582,19.398600289,OK,1205,318,0,9061
583,19.431931217,OK,1202,306,0,9064
584,19.465262145,OK,1202,304,1,9069
585,19.498593074,OK,1202,323,0,9116
586,19.531924002,OK,1204,288,0,9123
587,19.565254930,OK,1205,304,0,9130
588,19.598585859,OK,1202,288,1,9133
589,19.631916787,OK,1203,306,0,9161
590,19.665247715,OK,1201,318,0,9174
591,19.698578644,OK,1204,295,0,9179
592,19.731909572,OK,1203,282,1,9180
593,19.765240500,OK,1203,310,0,9223
594,19.798571429,OK,1202,338,0,9233
595,19.831902357,OK,1205,311,0,9239
596,19.865233285,OK,1203,294,1,9242
597,19.898564214,OK,1200,345,0,9300
598,19.931895142,OK,1203,339,0,9311
599,19.965226070,OK,1204,324,0,9318
600,19.998556999,OK,1203,305,1,9324
601,20.031887927,OK,1205,324,0,9360
602,20.065218855,OK,1203,309,0,9373
603,20.098549784,OK,1201,297,0,9379
604,20.131880712,OK,1204,290,1,9382
605,20.165211640,OK,1204,317,0,9426
606,20.198542569,OK,1203,300,0,9445
607,20.231873497,OK,1203,289,0,9452
608,20.265204425,OK,1201,280,1,9455
609,20.298535354,OK,1201,341,0,9521
610,20.331866282,OK,1204,342,0,9540
611,20.365197210,OK,1201,311,0,9546
