frame_index,timestamp,tracking_state,n_keypoints,n_map_matches,is_keyframe,n_map_points_total
174,5.797367056,OK,1206,127,0,1026
175,5.830685257,OK,1206,122,0,1036
176,5.864003459,OK,1204,101,1,1037
177,5.897321660,OK,1206,135,0,1072
178,5.930639862,OK,1204,117,0,1078
179,5.963958063,OK,1204,100,1,1082
180,5.997276265,OK,1206,108,0,1109
181,6.030594466,OK,1205,112,0,1113
182,6.063912668,OK,1206,99,1,1117
183,6.097230869,OK,1203,109,0,1136
184,6.130549070,OK,1206,109,0,1143
185,6.163867272,OK,1204,94,0,1147
186,6.197185473,OK,1206,88,0,1148
187,6.230503675,OK,1207,117,0,1182
188,6.263821876,OK,1209,110,0,1187
189,6.297140078,OK,1211,105,0,1189
190,6.330458279,OK,1206,99,1,1190
191,6.363776481,OK,1206,102,0,1212
192,6.397094682,OK,1206,95,0,1216
193,6.430412884,OK,1209,86,0,1219
194,6.463731085,OK,1210,85,1,1219
195,6.497049287,OK,1207,108,0,1246
196,6.530367488,OK,1206,105,0,1255
197,6.563685690,OK,1205,98,0,1257
198,6.597003891,OK,1208,93,1,1259
199,6.630322093,OK,1202,109,0,1284
200,6.663640294,OK,1203,95,0,1290
201,6.696958495,OK,1204,94,0,1294
202,6.730276697,OK,1206,88,1,1296
203,6.763594898,OK,1205,118,0,1328
204,6.796913100,OK,1205,108,0,1333
205,6.830231301,OK,1208,106,0,1335
206,6.863549503,OK,1210,104,0,1336
207,6.896867704,OK,1209,103,0,1336
208,6.930185906,OK,1209,95,1,1337
209,6.963504107,OK,1204,127,0,1379
210,6.996822309,OK,1207,108,0,1385
211,7.030140510,OK,1206,105,0,1386
212,7.063458712,OK,1209,90,1,1387
213,7.096776913,OK,1208,141,0,1431
214,7.130095115,OK,1211,130,0,1434
215,7.163413316,OK,1204,120,0,1438
216,7.196731518,OK,1207,105,0,1441
217,7.230049719,OK,1208,142,0,1489
218,7.263367920,OK,1210,128,0,1489
219,7.296686122,OK,1207,123,0,1491
220,7.330004323,OK,1204,125,1,1494
221,7.363322525,OK,1211,146,0,1528
222,7.396640726,OK,1208,128,0,1534
223,7.429958928,OK,1205,124,0,1539
224,7.463277129,OK,1206,123,1,1540
225,7.496595331,OK,1206,163,0,1589
226,7.529913532,OK,1203,140,0,1596
227,7.563231734,OK,1205,129,0,1599
228,7.596549935,OK,1205,120,1,1599
229,7.629868137,OK,1207,138,0,1627
230,7.663186338,OK,1211,131,0,1631
231,7.696504540,OK,1206,134,1,1632
232,7.729822741,OK,1208,155,0,1672
233,7.763140942,OK,1209,144,0,1677
234,7.796459144,OK,1208,142,0,1679
235,7.829777345,OK,1208,128,1,1681
236,7.863095547,OK,1205,158,0,1711
237,7.896413748,OK,1204,127,0,1711
238,7.929731950,OK,1206,124,1,1712
239,7.963050151,OK,1207,158,0,1751
240,7.996368353,OK,1207,147,0,1757
241,8.029686554,OK,1207,128,0,1758
242,8.063004756,OK,1209,119,0,1759
243,8.096322957,OK,1208,147,0,1796
244,8.129641159,OK,1207,130,0,1801
245,8.162959360,OK,1205,113,0,1801
246,8.196277562,OK,1206,108,0,1801
247,8.229595763,OK,1205,131,0,1835
248,8.262913965,OK,1207,116,0,1839
249,8.296232166,OK,1209,109,0,1839
250,8.329550367,OK,1204,94,1,1839
251,8.362868569,OK,1205,111,0,1866
252,8.396186770,OK,1208,98,0,1868
253,8.429504972,OK,1206,101,1,1869
254,8.462823173,OK,1203,108,0,1888
255,8.496141375,OK,1208,110,0,1892
256,8.529459576,OK,1208,99,0,1893
257,8.562777778,OK,1210,113,0,1912
258,8.596095979,OK,1208,117,0,1914
259,8.629414181,OK,1210,101,0,1916
260,8.662732382,OK,1209,103,0,1929
261,8.696050584,OK,1209,109,0,1935
262,8.729368785,OK,1208,107,1,1936
263,8.762686987,OK,1208,126,0,1966
264,8.796005188,OK,1205,110,0,1968
265,8.829323390,OK,1203,106,0,1968
266,8.862641591,OK,1206,124,0,1993
267,8.895959792,OK,1204,110,0,1994
268,8.929277994,OK,1204,99,0,1994
269,8.962596195,OK,1208,102,1,1995
270,8.995914397,OK,1210,105,0,2007
271,9.029232598,OK,1210,104,1,2011
272,9.062550800,OK,1201,105,0,2021
273,9.095869001,OK,1203,99,0,2025
274,9.129187203,OK,1208,99,1,2028
275,9.162505404,OK,1210,108,0,2041
276,9.195823606,OK,1206,104,0,2046
277,9.229141807,OK,1205,98,0,2048
278,9.262460009,OK,1207,109,0,2061
279,9.295778210,OK,1204,107,0,2067
280,9.329096412,OK,1208,104,1,2069
281,9.362414613,OK,1206,115,0,2082
282,9.395732815,OK,1205,112,0,2085
283,9.429051016,OK,1210,121,0,2103
284,9.462369217,OK,1207,118,0,2108
285,9.495687419,OK,1204,119,0,2109
286,9.529005620,OK,1209,130,0,2129
287,9.562323822,OK,1206,125,0,2132
288,9.595642023,OK,1209,127,0,2138
289,9.628960225,OK,1208,134,0,2155
290,9.662278426,OK,1206,133,0,2157
291,9.695596628,OK,1210,129,1,2160
292,9.728914829,OK,1209,159,0,2205
293,9.762233031,OK,1211,140,0,2208
294,9.795551232,OK,1206,128,0,2209
295,9.828869434,OK,1206,157,0,2239
296,9.862187635,OK,1205,145,0,2244
297,9.895505837,OK,1204,132,1,2245
298,9.928824038,OK,1205,140,0,2260
299,9.962142240,OK,1208,132,0,2265
300,9.995460441,OK,1205,121,0,2265
301,10.028778642,OK,1206,144,0,2290
302,10.062096844,OK,1209,135,0,2293
303,10.095415045,OK,1209,116,1,2295
304,10.128733247,OK,1205,115,0,2306
305,10.162051448,OK,1207,116,0,2308
306,10.195369650,OK,1208,107,0,2310
307,10.228687851,OK,1206,135,0,2335
308,10.262006053,OK,1207,109,0,2339
309,10.295324254,OK,1210,103,1,2343
310,10.328642456,OK,1207,123,0,2365
311,10.361960657,OK,1202,120,0,2369
312,10.395278859,OK,1208,109,1,2371
313,10.428597060,OK,1206,115,0,2382
314,10.461915262,OK,1205,110,0,2384
315,10.495233463,OK,1210,102,1,2385
316,10.528551665,OK,1208,115,0,2405
317,10.561869866,OK,1208,104,0,2409
318,10.595188067,OK,1211,105,0,2411
319,10.628506269,OK,1208,108,0,2424
320,10.661824470,OK,1208,94,0,2424
321,10.695142672,OK,1205,94,0,2426
322,10.728460873,OK,1211,92,0,2440
323,10.761779075,OK,1202,94,0,2445
324,10.795097276,OK,1209,98,0,2445
325,10.828415478,OK,1209,105,0,2459
326,10.861733679,OK,1203,90,0,2461
327,10.895051881,OK,1209,93,1,2463
328,10.928370082,OK,1204,90,0,2470
329,10.961688284,OK,1208,90,0,2471
330,10.995006485,OK,1209,88,0,2471
331,11.028324687,OK,1208,86,0,2480
332,11.061642888,OK,1208,82,1,2483
333,11.094961089,OK,1210,98,0,2501
334,11.128279291,OK,1210,94,0,2503
335,11.161597492,OK,1208,86,0,2506
336,11.194915694,OK,1208,98,0,2520
337,11.228233895,OK,1207,91,0,2522
338,11.261552097,OK,1204,92,0,2522
339,11.294870298,OK,1202,92,0,2531
340,11.328188500,OK,1207,94,0,2534
341,11.361506701,OK,1205,89,1,2540
342,11.394824903,OK,1206,81,0,2544
343,11.428143104,OK,1206,78,0,2548
344,11.461461306,OK,1206,77,1,2548
345,11.494779507,OK,1203,84,0,2559
346,11.528097709,OK,1207,77,0,2561
347,11.561415910,OK,1206,68,1,2562
348,11.594734112,OK,1210,66,0,2567
349,11.628052313,OK,1209,72,0,2567
350,11.661370514,OK,1203,67,0,2570
351,11.694688716,OK,1211,69,0,2573
352,11.728006917,OK,1205,58,1,2574
353,11.761325119,OK,1209,61,0,2579
354,11.794643320,OK,1212,58,0,2579
355,11.827961522,OK,1207,55,0,2581
356,11.861279723,OK,1206,51,0,2582
357,11.894597925,OK,1210,47,0,2582
358,11.927916126,OK,1207,51,0,2585
359,11.961234328,OK,1206,51,0,2585
360,11.994552529,OK,1208,42,0,2585
361,12.027870731,OK,1207,50,0,2588
362,12.061188932,OK,1209,44,1,2595
363,12.094507134,OK,1208,52,0,2600
364,12.127825335,OK,1209,46,1,2602
365,12.161143537,OK,1209,55,0,2612
366,12.194461738,OK,1208,53,0,2612
367,12.227779939,OK,1208,47,1,2613
368,12.261098141,OK,1209,58,0,2622
369,12.294416342,OK,1207,55,0,2623
370,12.327734544,OK,1210,43,0,2624
371,12.361052745,OK,1207,51,0,2629
372,12.394370947,OK,1206,53,0,2629
373,12.427689148,OK,1208,59,0,2636
374,12.461007350,OK,1207,61,0,2639
375,12.494325551,OK,1208,57,0,2640
376,12.527643753,OK,1208,53,0,2640
377,12.560961954,OK,1210,57,0,2648
378,12.594280156,OK,1206,52,0,2650
379,12.627598357,OK,1207,55,1,2652
380,12.660916559,OK,1209,69,0,2670
381,12.694234760,OK,1205,62,0,2675
382,12.727552962,OK,1208,61,1,2675
383,12.760871163,OK,1210,67,0,2687
384,12.794189364,OK,1207,63,0,2689
385,12.827507566,OK,1203,58,1,2690
386,12.860825767,OK,1204,63,0,2698
387,12.894143969,OK,1210,50,0,2699
388,12.927462170,OK,1205,47,1,2699
389,12.960780372,OK,1209,55,0,2707
390,12.994098573,OK,1209,50,0,2707
391,13.027416775,OK,1207,47,0,2709
392,13.060734976,OK,1210,48,0,2716
393,13.094053178,OK,1208,45,0,2719
394,13.127371379,OK,1210,48,0,2732
395,13.160689581,OK,1209,46,1,2732
396,13.194007782,OK,1208,50,0,2739
397,13.227325984,OK,1209,47,1,2743
398,13.260644185,OK,1209,55,0,2756
399,13.293962387,OK,1208,52,0,2757
400,13.327280588,OK,1210,52,0,2763
401,13.360598789,OK,1208,53,0,2765
402,13.393916991,OK,1208,56,0,2770
403,13.427235192,OK,1206,56,0,2771
404,13.460553394,OK,1209,46,0,2771
405,13.493871595,OK,1204,43,0,2772
406,13.527189797,OK,1207,40,0,2773
407,13.560507998,OK,1206,49,0,2781
408,13.593826200,OK,1208,49,0,2783
409,13.627144401,OK,1213,47,1,2784
410,13.660462603,OK,1212,54,0,2796
411,13.693780804,OK,1210,47,1,2797
412,13.727099006,OK,1210,59,0,2808
413,13.760417207,OK,1209,56,0,2813
414,13.793735409,OK,1206,50,0,2814
415,13.827053610,OK,1208,51,0,2819
416,13.860371812,OK,1212,46,1,2821
417,13.893690013,OK,1209,61,0,2837
418,13.927008214,OK,1201,51,1,2838
419,13.960326416,OK,1208,65,0,2850
420,13.993644617,OK,1209,63,0,2852
421,14.026962819,OK,1207,46,1,2853
422,14.060281020,OK,1205,50,0,2860
423,14.093599222,OK,1208,50,1,2862
424,14.126917423,OK,1208,60,0,2877
425,14.160235625,OK,1207,58,0,2881
426,14.193553826,OK,1208,51,1,2881
427,14.226872028,OK,1203,63,0,2898
428,14.260190229,OK,1204,52,1,2899
429,14.293508431,OK,1207,62,0,2916
430,14.326826632,OK,1207,61,1,2921
431,14.360144834,OK,1207,60,0,2931
432,14.393463035,OK,1208,51,0,2932
433,14.426781236,OK,1209,56,0,2945
434,14.460099438,OK,1208,60,1,2950
435,14.493417639,OK,1208,75,0,2977
436,14.526735841,OK,1209,64,1,2981
437,14.560054042,OK,1208,80,0,3004
438,14.593372244,OK,1204,75,1,3009
439,14.626690445,OK,1206,92,0,3034
440,14.660008647,OK,1209,89,1,3039
441,14.693326848,OK,1205,85,0,3059
442,14.726645050,OK,1207,86,1,3064
443,14.759963251,OK,1203,82,0,3079
444,14.793281453,OK,1208,73,1,3084
445,14.826599654,OK,1205,90,0,3111
446,14.859917856,OK,1209,79,1,3114
447,14.893236057,OK,1206,88,0,3133
448,14.926554259,OK,1209,79,1,3138
449,14.959872460,OK,1209,84,0,3162
450,14.993190661,OK,1206,72,1,3168
451,15.026508863,OK,1203,73,0,3180
452,15.059827064,OK,1207,69,0,3186
453,15.093145266,OK,1207,71,0,3203
454,15.126463467,OK,1208,71,1,3212
455,15.159781669,OK,1208,77,0,3227
456,15.193099870,OK,1202,72,1,3235
457,15.226418072,OK,1208,69,0,3252
458,15.259736273,OK,1203,66,1,3255
459,15.293054475,OK,1210,72,0,3261
460,15.326372676,OK,1207,62,0,3265
461,15.359690878,OK,1208,63,0,3276
462,15.393009079,OK,1208,58,1,3278
463,15.426327281,OK,1208,61,0,3290
464,15.459645482,OK,1206,59,1,3294
465,15.492963684,OK,1208,60,0,3310
466,15.526281885,OK,1206,53,1,3311
467,15.559600086,OK,1207,68,0,3326
468,15.592918288,OK,1206,64,0,3329
469,15.626236489,OK,1205,52,0,3331
470,15.659554691,OK,1207,58,0,3342
471,15.692872892,OK,1208,52,1,3344
472,15.726191094,OK,1211,61,0,3355
473,15.759509295,OK,1206,62,1,3360
474,15.792827497,OK,1210,68,0,3379
475,15.826145698,OK,1207,56,1,3381
476,15.859463900,OK,1205,60,0,3391
477,15.892782101,OK,1204,57,1,3395
478,15.926100303,OK,1207,58,0,3404
479,15.959418504,OK,1208,53,1,3406
480,15.992736706,OK,1205,57,0,3418
481,16.026054907,OK,1209,50,1,3425
482,16.059373109,OK,1207,39,0,3427
483,16.092691310,OK,1208,34,0,3431
484,16.126009511,OK,1206,44,0,3437
485,16.159327713,OK,1205,47,1,3442
486,16.192645914,OK,1207,44,0,3454
487,16.225964116,OK,1205,42,0,3461
488,16.259282317,OK,1211,42,1,3464
489,16.292600519,OK,1208,44,0,3469
490,16.325918720,OK,1209,36,1,3471
491,16.359236922,OK,1205,43,0,3479
492,16.392555123,OK,1206,39,1,3480
493,16.425873325,OK,1206,49,0,3497
494,16.459191526,OK,1206,44,1,3503
495,16.492509728,OK,1206,62,0,3528
496,16.525827929,OK,1209,60,1,3534
497,16.559146131,OK,1209,84,0,3558
498,16.592464332,OK,1207,67,1,3562
499,16.625782534,OK,1208,96,0,3594
500,16.659100735,OK,1208,85,1,3596
501,16.692418936,OK,1205,95,0,3616
502,16.725737138,OK,1204,88,0,3625
503,16.759055339,OK,1209,83,1,3629
504,16.792373541,OK,1205,100,0,3655
505,16.825691742,OK,1207,96,0,3661
506,16.859009944,OK,1207,75,1,3662
507,16.892328145,OK,1207,119,0,3706
508,16.925646347,OK,1205,91,0,3714
509,16.958964548,OK,1206,77,0,3716
510,16.992282750,OK,1207,70,1,3718
511,17.025600951,OK,1203,113,0,3758
512,17.058919153,OK,1207,93,0,3763
513,17.092237354,OK,1210,82,1,3765
514,17.125555556,OK,1203,110,0,3790
515,17.158873757,OK,1209,94,0,3796
516,17.192191958,OK,1208,93,0,3798
517,17.225510160,OK,1205,87,1,3800
518,17.258828361,OK,1205,125,0,3839
519,17.292146563,OK,1210,114,0,3844
520,17.325464764,OK,1205,110,0,3847
521,17.358782966,OK,1211,99,1,3850
522,17.392101167,OK,1206,112,0,3875
523,17.425419369,OK,1207,98,0,3878
524,17.458737570,OK,1205,91,0,3880
525,17.492055772,OK,1210,87,1,3881
526,17.525373973,OK,1209,122,0,3923
527,17.558692175,OK,1208,101,0,3929
528,17.592010376,OK,1207,94,0,3931
529,17.625328578,OK,1207,84,1,3931
530,17.658646779,OK,1206,107,0,3962
531,17.691964981,OK,1207,98,0,3968
532,17.725283182,OK,1203,92,0,3969
533,17.758601383,OK,1206,89,1,3970
534,17.791919585,OK,1211,103,0,3996
535,17.825237786,OK,1209,101,0,4004
536,17.858555988,OK,1204,89,0,4006
537,17.891874189,OK,1206,74,0,4007
538,17.925192391,OK,1203,75,1,4010
539,17.958510592,OK,1206,96,0,4036
540,17.991828794,OK,1207,87,0,4039
541,18.025146995,OK,1208,84,0,4042
542,18.058465197,OK,1206,72,1,4043
543,18.091783398,OK,1207,108,0,4078
544,18.125101600,OK,1207,92,0,4084
545,18.158419801,OK,1206,87,0,4085
546,18.191738003,OK,1207,80,1,4086
547,18.225056204,OK,1204,117,0,4130
548,18.258374406,OK,1210,109,0,4138
549,18.291692607,OK,1207,89,0,4139
550,18.325010808,OK,1207,82,0,4142
551,18.358329010,OK,1205,78,1,4143
552,18.391647211,OK,1207,136,0,4204
553,18.424965413,OK,1205,115,0,4209
554,18.458283614,OK,1208,110,0,4212
555,18.491601816,OK,1205,108,1,4212
556,18.524920017,OK,1205,154,0,4270
557,18.558238219,OK,1203,136,0,4275
558,18.591556420,OK,1208,116,0,4277
559,18.624874622,OK,1205,96,0,4279
560,18.658192823,OK,1208,110,1,4281
561,18.691511025,OK,1207,176,0,4355
562,18.724829226,OK,1207,152,0,4368
563,18.758147428,OK,1206,135,0,4372
564,18.791465629,OK,1206,127,0,4374
565,18.824783831,OK,1206,119,1,4377
566,18.858102032,OK,1203,169,0,4436
567,18.891420233,OK,1208,158,0,4447
568,18.924738435,OK,1211,144,0,4452
569,18.958056636,OK,1209,123,0,4455
570,18.991374838,OK,1207,131,1,4457
571,19.024693039,OK,1205,195,0,4529
572,19.058011241,OK,1208,164,0,4537
573,19.091329442,OK,1208,140,0,4539
574,19.124647644,OK,1204,137,0,4540
575,19.157965845,OK,1205,123,1,4541
576,19.191284047,OK,1204,148,0,4574
577,19.224602248,OK,1205,131,0,4581
578,19.257920450,OK,1208,141,0,4586
579,19.291238651,OK,1212,137,0,4588
580,19.324556853,OK,1210,126,1,4590
581,19.357875054,OK,1210,205,0,4679
582,19.391193256,OK,1204,161,0,4686
583,19.424511457,OK,1206,155,0,4694
584,19.457829658,OK,1205,142,0,4695
585,19.491147860,OK,1208,137,1,4695
586,19.524466061,OK,1207,202,0,4772
587,19.557784263,OK,1204,176,0,4782
588,19.591102464,OK,1207,147,0,4789
589,19.624420666,OK,1206,139,0,4791
590,19.657738867,OK,1204,138,1,4794
591,19.691057069,OK,1204,214,0,4878
592,19.724375270,OK,1205,172,0,4883
593,19.757693472,OK,1206,147,0,4885
594,19.791011673,OK,1206,133,0,4890
595,19.824329875,OK,1204,133,1,4893
596,19.857648076,OK,1205,170,0,4943
597,19.890966278,OK,1203,143,0,4953
598,19.924284479,OK,1203,131,0,4959
599,19.957602681,OK,1201,119,0,4960
600,19.990920882,OK,1203,124,1,4961
601,20.024239083,OK,1206,173,0,5023
602,20.057557285,OK,1206,164,0,5032
603,20.090875486,OK,1209,143,0,5034
604,20.124193688,OK,1202,123,0,5037
605,20.157511889,OK,1203,123,0,5038
606,20.190830091,OK,1205,116,1,5039
607,20.224148292,OK,1203,174,0,5112
608,20.257466494,OK,1205,147,0,5125
609,20.290784695,OK,1207,126,0,5130
610,20.324102897,OK,1206,123,0,5132
611,20.357421098,OK,1204,113,1,5136
612,20.390739300,OK,1204,131,0,5170
613,20.424057501,OK,1205,109,0,5179
614,20.457375703,OK,1205,106,0,5182
615,20.490693904,OK,1207,108,1,5185
616,20.524012105,OK,1203,137,0,5225
617,20.557330307,OK,1200,113,0,5233
618,20.590648508,OK,1207,109,0,5239
619,20.623966710,OK,1203,97,1,5243
