frame_index,timestamp,tracking_state,n_keypoints,n_map_matches,is_keyframe,n_map_points_total
191,6.376935484,OK,1207,177,0,1646
192,6.410322581,OK,1212,167,0,1647
193,6.443709677,OK,1206,152,1,1649
194,6.477096774,OK,1208,178,0,1684
195,6.510483871,OK,1211,175,0,1691
196,6.543870968,OK,1206,170,0,1693
197,6.577258065,OK,1209,166,0,1693
198,6.610645161,OK,1208,166,0,1693
199,6.644032258,OK,1205,192,0,1743
200,6.677419355,OK,1204,174,0,1746
201,6.710806452,OK,1208,171,0,1752
202,6.744193548,OK,1209,205,0,1791
203,6.777580645,OK,1206,183,0,1794
204,6.810967742,OK,1207,183,0,1797
205,6.844354839,OK,1208,173,0,1801
206,6.877741935,OK,1207,222,0,1853
207,6.911129032,OK,1208,194,0,1859
208,6.944516129,OK,1207,181,0,1863
209,6.977903226,OK,1209,179,1,1866
210,7.011290323,OK,1206,208,0,1909
211,7.044677419,OK,1207,193,0,1918
212,7.078064516,OK,1203,190,0,1920
213,7.111451613,OK,1209,167,1,1921
214,7.144838710,OK,1207,194,0,1957
215,7.178225806,OK,1205,180,0,1971
216,7.211612903,OK,1206,172,0,1972
217,7.245000000,OK,1210,155,1,1974
218,7.278387097,OK,1209,184,0,2015
219,7.311774194,OK,1211,175,0,2024
220,7.345161290,OK,1210,178,0,2027
221,7.378548387,OK,1208,161,0,2028
222,7.411935484,OK,1208,149,1,2030
223,7.445322581,OK,1211,192,0,2074
224,7.478709677,OK,1207,172,0,2077
225,7.512096774,OK,1209,170,0,2077
226,7.545483871,OK,1206,160,0,2081
227,7.578870968,OK,1210,152,1,2081
228,7.612258065,OK,1204,188,0,2122
229,7.645645161,OK,1206,169,0,2129
230,7.679032258,OK,1202,160,0,2129
231,7.712419355,OK,1206,153,0,2131
232,7.745806452,OK,1206,147,1,2133
233,7.779193548,OK,1209,183,0,2173
234,7.812580645,OK,1207,165,0,2176
235,7.845967742,OK,1208,160,0,2177
236,7.879354839,OK,1204,160,0,2178
237,7.912741935,OK,1209,196,0,2229
238,7.946129032,OK,1211,177,0,2232
239,7.979516129,OK,1207,168,0,2234
240,8.012903226,OK,1210,161,1,2235
241,8.046290323,OK,1203,194,0,2275
242,8.079677419,OK,1206,180,0,2285
243,8.113064516,OK,1211,169,0,2287
244,8.146451613,OK,1207,166,1,2287
245,8.179838710,OK,1211,210,0,2342
246,8.213225806,OK,1207,208,0,2350
247,8.246612903,OK,1207,187,0,2351
248,8.280000000,OK,1206,177,0,2353
249,8.313387097,OK,1206,175,1,2356
250,8.346774194,OK,1209,193,0,2385
251,8.380161290,OK,1208,177,0,2388
252,8.413548387,OK,1206,175,0,2391
253,8.446935484,OK,1204,168,0,2393
254,8.480322581,OK,1205,163,1,2394
255,8.513709677,OK,1209,206,0,2441
256,8.547096774,OK,1208,192,0,2444
257,8.580483871,OK,1208,178,0,2446
258,8.613870968,OK,1205,169,0,2448
259,8.647258065,OK,1206,157,1,2448
260,8.680645161,OK,1207,174,0,2475
261,8.714032258,OK,1208,173,0,2479
262,8.747419355,OK,1209,160,0,2481
263,8.780806452,OK,1205,163,0,2484
264,8.814193548,OK,1206,146,1,2485
265,8.847580645,OK,1207,208,0,2550
266,8.880967742,OK,1206,193,0,2556
267,8.914354839,OK,1211,172,0,2556
268,8.947741935,OK,1203,167,0,2556
269,8.981129032,OK,1209,151,0,2556
270,9.014516129,OK,1206,157,1,2556
271,9.047903226,OK,1204,207,0,2618
272,9.081290323,OK,1210,191,0,2625
273,9.114677419,OK,1206,180,0,2627
274,9.148064516,OK,1206,168,0,2628
275,9.181451613,OK,1206,161,1,2629
276,9.214838710,OK,1205,215,0,2679
277,9.248225806,OK,1208,207,0,2685
278,9.281612903,OK,1208,186,0,2689
279,9.315000000,OK,1208,189,0,2691
280,9.348387097,OK,1207,171,1,2692
281,9.381774194,OK,1208,215,0,2748
282,9.415161290,OK,1206,202,0,2754
283,9.448548387,OK,1204,182,0,2759
284,9.481935484,OK,1203,176,0,2760
285,9.515322581,OK,1209,175,1,2760
286,9.548709677,OK,1205,211,0,2807
287,9.582096774,OK,1205,190,0,2815
288,9.615483871,OK,1206,187,0,2819
289,9.648870968,OK,1207,178,0,2821
290,9.682258065,OK,1204,175,1,2821
291,9.715645161,OK,1211,200,0,2866
292,9.749032258,OK,1208,192,0,2871
293,9.782419355,OK,1211,171,0,2871
294,9.815806452,OK,1209,154,0,2872
295,9.849193548,OK,1204,159,0,2874
296,9.882580645,OK,1205,154,1,2874
297,9.915967742,OK,1209,196,0,2921
298,9.949354839,OK,1206,171,0,2929
299,9.982741935,OK,1206,161,0,2934
300,10.016129032,OK,1204,152,0,2936
301,10.049516129,OK,1209,155,1,2937
302,10.082903226,OK,1208,210,0,2996
303,10.116290323,OK,1205,192,0,3003
304,10.149677419,OK,1209,183,0,3004
305,10.183064516,OK,1207,171,0,3006
306,10.216451613,OK,1209,164,0,3006
307,10.249838710,OK,1208,152,1,3007
308,10.283225806,OK,1205,199,0,3061
309,10.316612903,OK,1202,187,0,3069
310,10.350000000,OK,1209,184,0,3069
311,10.383387097,OK,1204,180,0,3070
312,10.416774194,OK,1208,165,0,3071
313,10.450161290,OK,1208,151,1,3071
314,10.483548387,OK,1209,188,0,3114
315,10.516935484,OK,1209,178,0,3123
316,10.550322581,OK,1206,172,0,3126
317,10.583709677,OK,1207,169,0,3128
318,10.617096774,OK,1205,164,0,3130
319,10.650483871,OK,1208,154,1,3131
320,10.683870968,OK,1207,193,0,3180
321,10.717258065,OK,1206,183,0,3185
322,10.750645161,OK,1204,166,0,3189
323,10.784032258,OK,1210,159,0,3192
324,10.817419355,OK,1204,143,0,3193
325,10.850806452,OK,1211,139,1,3195
326,10.884193548,OK,1206,192,0,3248
327,10.917580645,OK,1209,164,0,3255
328,10.950967742,OK,1209,164,0,3256
329,10.984354839,OK,1207,147,0,3256
330,11.017741935,OK,1206,144,0,3257
331,11.051129032,OK,1204,141,1,3257
332,11.084516129,OK,1207,162,0,3287
333,11.117903226,OK,1208,155,0,3292
334,11.151290323,OK,1209,145,0,3293
335,11.184677419,OK,1205,136,0,3294
336,11.218064516,OK,1209,135,0,3296
337,11.251451613,OK,1208,123,1,3296
338,11.284838710,OK,1208,173,0,3348
339,11.318225806,OK,1206,162,0,3354
340,11.351612903,OK,1211,142,0,3357
341,11.385000000,OK,1210,141,0,3358
342,11.418387097,OK,1208,139,0,3358
343,11.451774194,OK,1209,132,1,3358
344,11.485161290,OK,1208,176,0,3409
345,11.518548387,OK,1206,166,0,3412
346,11.551935484,OK,1209,157,0,3413
347,11.585322581,OK,1205,141,0,3414
348,11.618709677,OK,1205,133,0,3417
349,11.652096774,OK,1208,125,1,3417
350,11.685483871,OK,1203,182,0,3470
351,11.718870968,OK,1205,160,0,3475
352,11.752258065,OK,1210,157,0,3475
353,11.785645161,OK,1206,147,0,3476
354,11.819032258,OK,1206,146,0,3476
355,11.852419355,OK,1206,137,0,3477
356,11.885806452,OK,1206,141,0,3477
357,11.919193548,OK,1205,121,1,3477
358,11.952580645,OK,1212,182,0,3537
359,11.985967742,OK,1210,160,0,3544
360,12.019354839,OK,1204,156,0,3546
361,12.052741935,OK,1206,143,0,3546
362,12.086129032,OK,1206,134,0,3546
363,12.119516129,OK,1207,124,0,3547
364,12.152903226,OK,1208,126,0,3547
365,12.186290323,OK,1210,111,1,3547
366,12.219677419,OK,1211,170,0,3604
367,12.253064516,OK,1207,167,0,3614
368,12.286451613,OK,1206,164,0,3616
369,12.319838710,OK,1205,150,0,3618
370,12.353225806,OK,1206,146,0,3619
371,12.386612903,OK,1211,149,0,3620
372,12.420000000,OK,1207,136,1,3621
373,12.453387097,OK,1205,187,0,3675
374,12.486774194,OK,1206,168,0,3683
375,12.520161290,OK,1207,158,0,3685
376,12.553548387,OK,1204,145,0,3686
377,12.586935484,OK,1205,135,0,3688
378,12.620322581,OK,1207,139,0,3688
379,12.653709677,OK,1207,128,1,3688
380,12.687096774,OK,1207,197,0,3749
381,12.720483871,OK,1207,173,0,3757
382,12.753870968,OK,1207,164,0,3758
383,12.787258065,OK,1208,159,0,3759
384,12.820645161,OK,1209,160,0,3759
385,12.854032258,OK,1204,150,0,3760
386,12.887419355,OK,1210,145,1,3760
387,12.920806452,OK,1207,181,0,3805
388,12.954193548,OK,1206,167,0,3812
389,12.987580645,OK,1207,160,0,3816
390,13.020967742,OK,1211,156,0,3817
391,13.054354839,OK,1211,156,0,3817
392,13.087741935,OK,1211,152,0,3817
393,13.121129032,OK,1205,135,0,3817
394,13.154516129,OK,1209,126,1,3818
395,13.187903226,OK,1205,181,0,3869
396,13.221290323,OK,1207,186,0,3883
397,13.254677419,OK,1205,169,0,3886
398,13.288064516,OK,1207,157,0,3887
399,13.321451613,OK,1206,140,0,3887
400,13.354838710,OK,1205,137,0,3887
401,13.388225806,OK,1202,140,0,3887
402,13.421612903,OK,1205,135,1,3888
403,13.455000000,OK,1208,175,0,3933
404,13.488387097,OK,1208,165,0,3936
405,13.521774194,OK,1203,154,0,3938
406,13.555161290,OK,1207,137,0,3938
407,13.588548387,OK,1207,134,0,3940
408,13.621935484,OK,1208,146,0,3940
409,13.655322581,OK,1209,142,0,3942
410,13.688709677,OK,1205,138,1,3943
411,13.722096774,OK,1210,201,0,4006
412,13.755483871,OK,1204,175,0,4016
413,13.788870968,OK,1208,164,0,4016
414,13.822258065,OK,1208,160,0,4019
415,13.855645161,OK,1206,152,0,4020
416,13.889032258,OK,1206,155,0,4021
417,13.922419355,OK,1211,158,0,4021
418,13.955806452,OK,1208,148,1,4022
419,13.989193548,OK,1205,192,0,4077
420,14.022580645,OK,1209,178,0,4086
421,14.055967742,OK,1206,167,0,4087
422,14.089354839,OK,1205,166,0,4091
423,14.122741935,OK,1207,165,0,4091
424,14.156129032,OK,1207,157,0,4091
425,14.189516129,OK,1202,154,1,4091
426,14.222903226,OK,1205,219,0,4157
427,14.256290323,OK,1208,198,0,4163
428,14.289677419,OK,1210,192,0,4167
429,14.323064516,OK,1207,187,0,4167
430,14.356451613,OK,1208,187,0,4170
431,14.389838710,OK,1212,172,0,4171
432,14.423225806,OK,1207,167,0,4171
433,14.456612903,OK,1206,155,0,4172
434,14.490000000,OK,1208,168,1,4173
435,14.523387097,OK,1208,206,0,4223
436,14.556774194,OK,1211,187,0,4230
437,14.590161290,OK,1203,165,0,4232
438,14.623548387,OK,1209,168,0,4232
439,14.656935484,OK,1205,158,0,4232
440,14.690322581,OK,1204,158,0,4232
441,14.723709677,OK,1207,154,0,4233
442,14.757096774,OK,1205,152,0,4234
443,14.790483871,OK,1212,149,1,4236
444,14.823870968,OK,1209,198,0,4291
445,14.857258065,OK,1208,191,0,4297
446,14.890645161,OK,1208,176,0,4301
447,14.924032258,OK,1207,160,0,4302
448,14.957419355,OK,1206,157,0,4302
449,14.990806452,OK,1204,150,0,4302
450,15.024193548,OK,1208,141,0,4302
451,15.057580645,OK,1209,132,0,4302
452,15.090967742,OK,1209,129,1,4302
453,15.124354839,OK,1208,170,0,4348
454,15.157741935,OK,1211,171,0,4354
455,15.191129032,OK,1206,157,0,4359
456,15.224516129,OK,1210,142,0,4361
457,15.257903226,OK,1205,143,0,4363
458,15.291290323,OK,1208,132,0,4363
459,15.324677419,OK,1209,133,0,4363
460,15.358064516,OK,1206,139,0,4364
461,15.391451613,OK,1210,134,1,4364
462,15.424838710,OK,1208,194,0,4430
463,15.458225806,OK,1204,170,0,4432
464,15.491612903,OK,1203,161,0,4434
465,15.525000000,OK,1208,149,0,4434
466,15.558387097,OK,1209,147,0,4436
467,15.591774194,OK,1208,148,0,4437
468,15.625161290,OK,1210,142,0,4437
469,15.658548387,OK,1208,146,0,4437
470,15.691935484,OK,1208,143,1,4438
471,15.725322581,OK,1209,185,0,4489
472,15.758709677,OK,1206,172,0,4491
473,15.792096774,OK,1209,167,0,4497
474,15.825483871,OK,1206,157,0,4500
475,15.858870968,OK,1205,142,0,4501
476,15.892258065,OK,1205,152,0,4501
477,15.925645161,OK,1205,149,0,4501
478,15.959032258,OK,1210,137,1,4502
479,15.992419355,OK,1206,198,0,4561
480,16.025806452,OK,1206,177,0,4565
481,16.059193548,OK,1210,169,0,4568
482,16.092580645,OK,1208,161,0,4570
483,16.125967742,OK,1205,152,0,4573
484,16.159354839,OK,1204,142,0,4573
485,16.192741935,OK,1206,148,0,4574
486,16.226129032,OK,1204,142,0,4575
487,16.259516129,OK,1204,134,1,4576
488,16.292903226,OK,1210,201,0,4644
489,16.326290323,OK,1205,188,0,4654
490,16.359677419,OK,1210,181,0,4657
491,16.393064516,OK,1203,178,0,4658
492,16.426451613,OK,1206,169,0,4658
493,16.459838710,OK,1208,165,0,4658
494,16.493225806,OK,1208,165,0,4658
495,16.526612903,OK,1209,155,0,4659
496,16.560000000,OK,1202,146,0,4659
497,16.593387097,OK,1209,143,1,4659
498,16.626774194,OK,1211,179,0,4699
499,16.660161290,OK,1209,164,0,4703
500,16.693548387,OK,1212,158,0,4706
501,16.726935484,OK,1201,148,0,4706
502,16.760322581,OK,1209,152,0,4708
503,16.793709677,OK,1209,157,0,4710
504,16.827096774,OK,1207,150,0,4710
505,16.860483871,OK,1209,141,1,4710
506,16.893870968,OK,1207,191,0,4764
507,16.927258065,OK,1209,178,0,4770
508,16.960645161,OK,1208,179,0,4775
509,16.994032258,OK,1212,168,0,4778
510,17.027419355,OK,1211,166,0,4779
511,17.060806452,OK,1212,175,0,4779
512,17.094193548,OK,1206,171,0,4780
513,17.127580645,OK,1208,158,0,4781
514,17.160967742,OK,1207,159,0,4781
515,17.194354839,OK,1206,143,1,4783
516,17.227741935,OK,1207,209,0,4847
517,17.261129032,OK,1210,196,0,4851
518,17.294516129,OK,1206,191,0,4853
519,17.327903226,OK,1206,180,0,4855
520,17.361290323,OK,1208,172,0,4857
521,17.394677419,OK,1207,175,0,4857
522,17.428064516,OK,1207,155,0,4857
523,17.461451613,OK,1205,165,0,4857
524,17.494838710,OK,1204,153,1,4857
525,17.528225806,OK,1207,204,0,4912
526,17.561612903,OK,1206,191,0,4919
527,17.595000000,OK,1205,181,0,4922
528,17.628387097,OK,1210,163,0,4923
529,17.661774194,OK,1205,166,0,4924
530,17.695161290,OK,1207,154,0,4924
531,17.728548387,OK,1209,152,0,4925
532,17.761935484,OK,1212,149,0,4926
533,17.795322581,OK,1209,145,1,4927
534,17.828709677,OK,1210,207,0,4999
535,17.862096774,OK,1207,197,0,5005
536,17.895483871,OK,1209,178,0,5007
537,17.928870968,OK,1205,168,0,5007
538,17.962258065,OK,1210,171,0,5008
539,17.995645161,OK,1207,164,0,5009
540,18.029032258,OK,1210,159,0,5010
541,18.062419355,OK,1208,151,0,5011
542,18.095806452,OK,1210,150,1,5012
543,18.129193548,OK,1211,233,0,5090
544,18.162580645,OK,1208,212,0,5096
545,18.195967742,OK,1211,201,0,5101
546,18.229354839,OK,1205,205,0,5102
547,18.262741935,OK,1207,192,0,5103
548,18.296129032,OK,1205,182,0,5103
549,18.329516129,OK,1201,167,0,5103
550,18.362903226,OK,1208,160,1,5103
551,18.396290323,OK,1206,247,0,5186
552,18.429677419,OK,1209,227,0,5192
553,18.463064516,OK,1208,221,0,5195
554,18.496451613,OK,1208,216,0,5197
555,18.529838710,OK,1206,194,0,5197
556,18.563225806,OK,1208,185,0,5198
557,18.596612903,OK,1209,187,0,5198
558,18.630000000,OK,1205,183,1,5199
559,18.663387097,OK,1207,245,0,5264
560,18.696774194,OK,1205,226,0,5270
561,18.730161290,OK,1208,215,0,5273
562,18.763548387,OK,1209,205,0,5274
563,18.796935484,OK,1208,199,0,5275
564,18.830322581,OK,1210,187,0,5277
565,18.863709677,OK,1208,185,0,5278
566,18.897096774,OK,1207,182,1,5279
567,18.930483871,OK,1209,232,0,5345
568,18.963870968,OK,1208,232,0,5352
569,18.997258065,OK,1211,219,0,5353
570,19.030645161,OK,1207,224,0,5353
571,19.064032258,OK,1207,211,0,5355
572,19.097419355,OK,1209,207,0,5355
573,19.130806452,OK,1210,201,1,5355
574,19.164193548,OK,1209,262,0,5415
575,19.197580645,OK,1207,244,0,5422
576,19.230967742,OK,1208,232,0,5423
577,19.264354839,OK,1205,229,0,5424
578,19.297741935,OK,1206,218,0,5426
579,19.331129032,OK,1207,211,1,5426
580,19.364516129,OK,1209,290,0,5505
581,19.397903226,OK,1207,272,0,5512
582,19.431290323,OK,1205,267,0,5514
583,19.464677419,OK,1210,258,0,5514
584,19.498064516,OK,1206,252,0,5514
585,19.531451613,OK,1205,243,0,5514
586,19.564838710,OK,1208,247,0,5515
587,19.598225806,OK,1207,232,1,5515
588,19.631612903,OK,1209,263,0,5550
