frame,x,y,z,roll,pitch,yaw,tracking_state,n_keypoints,n_map_matches,is_keyframe
90,-0.394668,-0.026399,1.091545,-2.954,-14.315,-1.287,OK,1204,265,0
91,-0.399105,-0.026003,1.103666,-2.987,-14.299,-1.370,OK,1208,257,1
92,-0.403779,-0.025772,1.116371,-3.020,-14.273,-1.448,OK,1205,275,0
93,-0.407339,-0.027031,1.125154,-3.003,-14.299,-1.517,OK,1205,268,0
94,-0.411724,-0.026378,1.135953,-3.035,-14.259,-1.595,OK,1207,269,0
95,-0.416180,-0.027009,1.148193,-3.046,-14.278,-1.699,OK,1207,270,0
96,-0.420004,-0.027494,1.156676,-3.030,-14.290,-1.775,OK,1205,278,0
97,-0.424289,-0.027332,1.167308,-3.073,-14.267,-1.865,OK,1210,274,0
98,-0.428935,-0.027682,1.180053,-3.064,-14.285,-1.980,OK,1207,287,0
99,-0.432342,-0.028092,1.189144,-3.081,-14.278,-2.076,OK,1203,281,1
100,-0.436699,-0.027930,1.198571,-3.119,-14.257,-2.160,OK,1205,295,0
101,-0.441140,-0.027794,1.208516,-3.168,-14.232,-2.255,OK,1205,274,0
102,-0.445581,-0.027909,1.219281,-3.205,-14.224,-2.367,OK,1208,277,0
103,-0.449936,-0.027517,1.231053,-3.198,-14.204,-2.502,OK,1209,302,0
104,-0.454594,-0.027533,1.242487,-3.244,-14.188,-2.619,OK,1207,280,1
105,-0.459322,-0.027651,1.254030,-3.259,-14.181,-2.742,OK,1208,294,0
106,-0.463101,-0.028139,1.262904,-3.255,-14.198,-2.867,OK,1207,277,0
107,-0.467998,-0.027399,1.278211,-3.285,-14.175,-3.056,OK,1213,297,0
108,-0.473471,-0.027054,1.289757,-3.378,-14.130,-3.192,OK,1208,278,0
109,-0.477503,-0.027103,1.299989,-3.350,-14.150,-3.384,OK,1206,304,0
110,-0.483336,-0.027672,1.309928,-3.363,-14.165,-3.541,OK,1205,311,0
111,-0.487794,-0.028198,1.321580,-3.357,-14.176,-3.747,OK,1209,291,0
112,-0.492739,-0.028481,1.335622,-3.333,-14.197,-3.966,OK,1209,323,0
113,-0.498034,-0.028982,1.347026,-3.370,-14.195,-4.126,OK,1203,301,0
114,-0.503063,-0.026735,1.360202,-3.502,-14.097,-4.298,OK,1206,303,1
115,-0.506552,-0.026263,1.368527,-3.504,-14.090,-4.467,OK,1206,323,0
116,-0.510690,-0.026922,1.378725,-3.501,-14.107,-4.632,OK,1208,298,0
117,-0.516625,-0.026680,1.390496,-3.562,-14.071,-4.781,OK,1206,280,1
118,-0.521194,-0.027091,1.399795,-3.494,-14.111,-4.946,OK,1205,304,0
119,-0.525787,-0.027788,1.411507,-3.535,-14.119,-5.133,OK,1205,297,0
120,-0.530889,-0.027124,1.423856,-3.602,-14.091,-5.295,OK,1206,283,0
121,-0.534089,-0.027550,1.431123,-3.662,-14.082,-5.439,OK,1205,316,0
122,-0.540455,-0.028432,1.445922,-3.638,-14.103,-5.631,OK,1206,325,0
123,-0.546443,-0.028275,1.456458,-3.640,-14.101,-5.785,OK,1206,309,0
124,-0.551286,-0.028776,1.467942,-3.621,-14.121,-5.989,OK,1202,299,1
125,-0.556448,-0.028219,1.480208,-3.719,-14.072,-6.157,OK,1206,316,0
126,-0.561733,-0.027466,1.492150,-3.823,-14.010,-6.337,OK,1209,324,0
127,-0.566006,-0.029916,1.503351,-3.685,-14.143,-6.583,OK,1209,291,1
128,-0.572981,-0.030509,1.517501,-3.689,-14.171,-6.785,OK,1208,316,0
129,-0.578583,-0.030420,1.526195,-3.662,-14.164,-6.970,OK,1203,317,0
130,-0.583388,-0.030412,1.541937,-3.771,-14.135,-7.202,OK,1205,318,0
131,-0.589343,-0.031069,1.552010,-3.702,-14.179,-7.425,OK,1205,288,0
132,-0.594673,-0.032462,1.563331,-3.676,-14.234,-7.684,OK,1203,322,0
133,-0.600778,-0.033107,1.577639,-3.633,-14.275,-7.959,OK,1205,312,0
134,-0.608526,-0.031250,1.590433,-3.799,-14.175,-8.131,OK,1203,293,1
135,-0.614371,-0.031855,1.601831,-3.802,-14.211,-8.392,OK,1207,320,0
136,-0.620938,-0.031601,1.613280,-3.860,-14.179,-8.620,OK,1204,296,0
137,-0.627660,-0.030034,1.626969,-3.955,-14.125,-8.851,OK,1205,278,0
138,-0.634028,-0.030709,1.636459,-3.971,-14.159,-9.069,OK,1206,290,0
139,-0.641371,-0.031293,1.650496,-4.020,-14.160,-9.306,OK,1206,291,0
140,-0.647966,-0.031200,1.662206,-4.059,-14.156,-9.516,OK,1204,291,1
141,-0.653992,-0.031390,1.673602,-4.084,-14.146,-9.749,OK,1203,331,0
142,-0.659500,-0.030886,1.684142,-4.213,-14.098,-9.942,OK,1205,322,0
143,-0.670203,-0.028871,1.703038,-4.248,-14.054,-10.168,OK,1208,299,0
144,-0.676525,-0.027991,1.712675,-4.302,-14.013,-10.374,OK,1208,317,0
145,-0.684111,-0.028154,1.721573,-4.396,-14.001,-10.532,OK,1205,301,0
146,-0.691961,-0.028274,1.742045,-4.320,-14.049,-10.872,OK,1208,286,1
147,-0.699593,-0.028618,1.754301,-4.489,-14.019,-11.048,OK,1204,307,0
148,-0.706221,-0.028985,1.762945,-4.496,-14.048,-11.233,OK,1205,316,0
149,-0.713755,-0.027977,1.778140,-4.600,-13.996,-11.474,OK,1204,319,0
150,-0.721839,-0.027746,1.791746,-4.618,-13.999,-11.700,OK,1202,322,0
151,-0.733825,-0.023879,1.806834,-4.797,-13.851,-11.837,OK,1205,301,0
152,-0.741307,-0.023026,1.817932,-4.889,-13.818,-12.048,OK,1210,299,0
153,-0.749593,-0.023564,1.831464,-4.894,-13.827,-12.274,OK,1204,268,1
154,-0.757583,-0.022919,1.843127,-4.940,-13.804,-12.477,OK,1203,310,0
155,-0.767761,-0.021101,1.856368,-5.062,-13.752,-12.653,OK,1208,297,0
156,-0.776735,-0.019849,1.870914,-5.203,-13.692,-12.848,OK,1204,286,1
157,-0.784236,-0.019591,1.879731,-5.219,-13.684,-13.031,OK,1204,326,0
158,-0.792742,-0.019212,1.891379,-5.263,-13.667,-13.232,OK,1203,323,0
159,-0.801062,-0.017831,1.904689,-5.338,-13.624,-13.452,OK,1202,317,0
160,-0.808464,-0.017686,1.916663,-5.376,-13.617,-13.671,OK,1203,293,1
161,-0.820483,-0.016356,1.933548,-5.431,-13.596,-13.877,OK,1204,356,0
162,-0.830086,-0.015792,1.948946,-5.528,-13.577,-14.085,OK,1204,310,0
163,-0.838128,-0.015270,1.958207,-5.557,-13.546,-14.239,OK,1204,267,0
164,-0.846757,-0.015846,1.970635,-5.570,-13.586,-14.466,OK,1206,261,1
165,-0.860555,-0.013576,1.988026,-5.645,-13.520,-14.634,OK,1210,323,0
166,-0.869152,-0.011574,2.000217,-5.747,-13.443,-14.825,OK,1206,282,0
167,-0.878489,-0.012099,2.011269,-5.720,-13.472,-14.997,OK,1203,257,0
168,-0.887307,-0.011198,2.024202,-5.760,-13.460,-15.199,OK,1207,261,0
169,-0.895835,-0.012743,2.036659,-5.768,-13.523,-15.404,OK,1204,306,0
170,-0.905648,-0.013708,2.047882,-5.757,-13.567,-15.564,OK,1205,280,0
171,-0.914999,-0.011453,2.063933,-5.881,-13.495,-15.786,OK,1202,259,0
172,-0.926736,-0.010824,2.077564,-5.905,-13.483,-15.927,OK,1205,265,0
173,-0.935812,-0.008725,2.092529,-6.027,-13.404,-16.113,OK,1204,300,0
174,-0.946981,-0.009454,2.106372,-5.955,-13.446,-16.286,OK,1202,266,0
175,-0.956122,-0.008997,2.118209,-6.000,-13.427,-16.437,OK,1201,243,0
176,-0.967537,-0.008736,2.133242,-6.025,-13.453,-16.605,OK,1204,248,1
177,-0.975534,-0.007766,2.143969,-6.174,-13.374,-16.735,OK,1205,290,0
178,-0.985718,-0.007426,2.156548,-6.187,-13.401,-16.889,OK,1203,261,0
179,-0.996762,-0.006661,2.169193,-6.225,-13.331,-17.015,OK,1206,253,0
180,-1.003444,-0.006944,2.172416,-6.214,-13.369,-17.111,OK,1205,240,1
181,-1.016031,-0.007581,2.193696,-6.210,-13.376,-17.307,OK,1206,240,0
182,-1.028753,-0.002662,2.207902,-6.483,-13.192,-17.374,OK,1202,223,0
183,-1.038557,-0.002275,2.220859,-6.499,-13.178,-17.516,OK,1204,217,0
184,-1.048580,-0.002755,2.232024,-6.544,-13.185,-17.628,OK,1203,206,1
185,-1.057696,-0.002019,2.243393,-6.556,-13.164,-17.763,OK,1202,294,0
186,-1.069840,-0.002426,2.258676,-6.557,-13.192,-17.895,OK,1203,233,0
187,-1.080319,-0.002225,2.271691,-6.535,-13.188,-18.014,OK,1203,218,0
188,-1.091111,-0.001837,2.284558,-6.569,-13.189,-18.140,OK,1207,218,0
189,-1.101342,-0.000690,2.297632,-6.632,-13.160,-18.270,OK,1205,283,0
190,-1.112116,-0.001510,2.309640,-6.586,-13.203,-18.404,OK,1205,236,0
191,-1.121830,-0.000728,2.320140,-6.676,-13.183,-18.499,OK,1205,214,0
192,-1.132075,0.000050,2.333313,-6.717,-13.162,-18.625,OK,1210,210,1
193,-1.141720,-0.000296,2.343108,-6.703,-13.180,-18.719,OK,1204,249,0
194,-1.151666,0.000661,2.355325,-6.739,-13.153,-18.829,OK,1207,194,0
195,-1.162441,-0.000064,2.368629,-6.749,-13.181,-18.939,OK,1205,186,0
196,-1.172205,-0.000632,2.380290,-6.731,-13.214,-19.038,OK,1206,185,1
197,-1.184646,0.000473,2.395401,-6.814,-13.158,-19.114,OK,1205,248,0
198,-1.195101,0.001458,2.407429,-6.842,-13.133,-19.181,OK,1206,193,0
199,-1.204213,0.000609,2.419289,-6.871,-13.148,-19.272,OK,1205,181,0
200,-1.215100,0.000764,2.430113,-6.891,-13.148,-19.313,OK,1205,173,1
201,-1.224950,0.000315,2.444551,-6.880,-13.159,-19.425,OK,1203,247,0
202,-1.235346,0.001023,2.453603,-6.889,-13.093,-19.443,OK,1201,208,0
203,-1.246134,-0.001665,2.470134,-6.805,-13.197,-19.558,OK,1205,186,0
204,-1.256821,-0.001268,2.483285,-6.816,-13.212,-19.631,OK,1204,188,1
205,-1.267149,-0.002421,2.494299,-6.832,-13.244,-19.674,OK,1204,263,0
206,-1.278675,-0.001058,2.508692,-6.882,-13.190,-19.737,OK,1205,196,0
207,-1.287161,-0.001186,2.518782,-6.889,-13.183,-19.780,OK,1206,204,0
208,-1.298445,-0.000841,2.530591,-6.887,-13.156,-19.803,OK,1203,209,0
209,-1.309827,-0.001539,2.544403,-6.845,-13.199,-19.870,OK,1206,182,1
210,-1.319619,-0.001389,2.554801,-6.856,-13.184,-19.901,OK,1206,287,0
211,-1.330303,-0.002532,2.564844,-6.839,-13.196,-19.898,OK,1203,236,0
212,-1.341321,-0.003467,2.581047,-6.845,-13.230,-20.004,OK,1204,223,0
213,-1.351911,-0.002942,2.592681,-6.845,-13.194,-20.041,OK,1201,233,0
214,-1.361650,-0.003410,2.606254,-6.828,-13.204,-20.122,OK,1202,225,1
215,-1.371902,-0.004403,2.618752,-6.815,-13.213,-20.179,OK,1202,240,0
216,-1.382727,-0.004628,2.631297,-6.812,-13.216,-20.221,OK,1202,207,0
217,-1.392779,-0.004976,2.643664,-6.811,-13.229,-20.261,OK,1207,216,0
218,-1.402282,-0.004505,2.652070,-6.862,-13.184,-20.245,OK,1207,192,0
219,-1.411923,-0.005675,2.663833,-6.821,-13.224,-20.277,OK,1205,192,1
220,-1.420244,-0.006668,2.673631,-6.798,-13.255,-20.310,OK,1206,274,0
221,-1.433381,-0.004955,2.692948,-6.864,-13.184,-20.375,OK,1203,212,0
222,-1.442996,-0.006186,2.706305,-6.860,-13.212,-20.428,OK,1205,190,0
223,-1.452623,-0.005811,2.717182,-6.841,-13.206,-20.455,OK,1205,187,0
224,-1.460297,-0.006189,2.722897,-6.856,-13.210,-20.421,OK,1203,168,0
225,-1.470356,-0.007074,2.736670,-6.829,-13.235,-20.486,OK,1203,151,1
226,-1.480756,-0.007452,2.750855,-6.823,-13.223,-20.555,OK,1202,232,0
227,-1.490162,-0.007305,2.762390,-6.824,-13.230,-20.632,OK,1205,188,0
228,-1.497599,-0.007819,2.767871,-6.800,-13.241,-20.631,OK,1205,157,0
229,-1.507753,-0.008435,2.779547,-6.759,-13.241,-20.670,OK,1205,161,0
230,-1.516513,-0.008201,2.788992,-6.787,-13.226,-20.674,OK,1205,166,1
231,-1.525184,-0.008660,2.799440,-6.753,-13.249,-20.719,OK,1208,235,0
232,-1.534821,-0.009791,2.808633,-6.711,-13.295,-20.731,OK,1207,177,0
233,-1.542565,-0.009799,2.820456,-6.718,-13.282,-20.861,OK,1205,169,0
234,-1.550440,-0.010041,2.827090,-6.705,-13.291,-20.848,OK,1205,184,0
235,-1.559814,-0.010912,2.838222,-6.663,-13.328,-20.887,OK,1206,166,1
236,-1.569021,-0.010476,2.847825,-6.663,-13.308,-20.893,OK,1204,185,0
237,-1.576848,-0.010696,2.855827,-6.648,-13.330,-20.901,OK,1204,188,0
238,-1.585329,-0.010500,2.865395,-6.658,-13.298,-20.926,OK,1206,182,0
239,-1.593857,-0.011597,2.874930,-6.634,-13.364,-20.998,OK,1205,180,0
240,-1.602005,-0.011072,2.883186,-6.640,-13.331,-20.995,OK,1205,175,1
241,-1.610139,-0.011238,2.891981,-6.606,-13.338,-21.008,OK,1205,271,0
242,-1.617313,-0.012472,2.897788,-6.584,-13.384,-20.976,OK,1207,220,0
243,-1.626687,-0.013031,2.911751,-6.552,-13.399,-21.051,OK,1203,200,0
244,-1.633873,-0.013663,2.920305,-6.545,-13.419,-21.135,OK,1205,194,0
245,-1.641275,-0.013246,2.927419,-6.570,-13.385,-21.113,OK,1206,214,1
246,-1.650033,-0.013164,2.936330,-6.533,-13.400,-21.110,OK,1208,252,0
247,-1.657459,-0.013685,2.942885,-6.476,-13.425,-21.090,OK,1205,237,0
248,-1.666546,-0.013982,2.952607,-6.451,-13.432,-21.082,OK,1202,228,0
249,-1.673778,-0.013399,2.959981,-6.503,-13.398,-21.106,OK,1206,222,0
250,-1.683845,-0.014239,2.974055,-6.440,-13.435,-21.165,OK,1207,215,1
251,-1.692687,-0.014200,2.982577,-6.423,-13.430,-21.150,OK,1204,317,0
252,-1.701885,-0.014275,2.991657,-6.425,-13.416,-21.126,OK,1206,254,0
253,-1.709964,-0.014750,3.000834,-6.413,-13.418,-21.121,OK,1207,231,0
254,-1.721353,-0.014515,3.013266,-6.409,-13.416,-21.131,OK,1206,223,0
255,-1.729915,-0.013429,3.022721,-6.440,-13.328,-21.132,OK,1205,212,0
256,-1.738484,-0.015878,3.030176,-6.342,-13.465,-21.090,OK,1205,220,1
257,-1.747941,-0.014565,3.041065,-6.380,-13.387,-21.084,OK,1208,340,0
258,-1.755998,-0.015482,3.050160,-6.349,-13.434,-21.085,OK,1209,273,0
259,-1.765857,-0.016144,3.060236,-6.285,-13.461,-21.068,OK,1204,249,0
260,-1.770273,-0.015077,3.067074,-6.380,-13.373,-21.151,OK,1204,229,0
261,-1.778819,-0.015537,3.077243,-6.355,-13.397,-21.164,OK,1203,237,0
262,-1.786768,-0.015519,3.085154,-6.330,-13.393,-21.143,OK,1208,239,1
263,-1.793867,-0.016267,3.092906,-6.316,-13.418,-21.129,OK,1206,356,0
264,-1.801838,-0.016732,3.101310,-6.281,-13.438,-21.113,OK,1209,296,0
265,-1.809919,-0.016881,3.109576,-6.259,-13.446,-21.090,OK,1207,253,0
266,-1.819782,-0.016917,3.121443,-6.338,-13.425,-21.098,OK,1203,238,0
267,-1.827588,-0.017529,3.130868,-6.306,-13.475,-21.102,OK,1206,251,0
268,-1.834852,-0.017226,3.137662,-6.318,-13.433,-21.065,OK,1205,240,1
269,-1.842791,-0.018094,3.145342,-6.281,-13.494,-21.034,OK,1203,330,0
270,-1.849605,-0.018156,3.150741,-6.278,-13.476,-20.964,OK,1202,281,0
271,-1.858449,-0.018474,3.163226,-6.296,-13.476,-21.025,OK,1204,265,0
272,-1.864829,-0.019609,3.170288,-6.242,-13.532,-21.017,OK,1207,239,0
273,-1.871289,-0.019720,3.176945,-6.226,-13.530,-20.990,OK,1207,236,0
274,-1.878150,-0.020379,3.186075,-6.208,-13.556,-21.013,OK,1206,242,0
275,-1.885716,-0.020341,3.193136,-6.180,-13.556,-20.954,OK,1204,226,1
276,-1.890736,-0.020618,3.201980,-6.230,-13.539,-21.068,OK,1207,349,0
277,-1.897924,-0.021024,3.208749,-6.205,-13.551,-21.019,OK,1203,279,0
278,-1.904294,-0.022284,3.216523,-6.186,-13.605,-21.018,OK,1209,253,0
279,-1.910966,-0.023071,3.222702,-6.156,-13.636,-20.967,OK,1203,254,0
280,-1.917083,-0.022560,3.228188,-6.132,-13.607,-20.907,OK,1202,256,0
281,-1.928012,-0.022564,3.245461,-6.194,-13.591,-21.014,OK,1202,256,1
282,-1.934375,-0.023115,3.251892,-6.182,-13.606,-20.975,OK,1202,284,0
283,-1.940454,-0.023114,3.257488,-6.178,-13.598,-20.927,OK,1204,292,0
284,-1.946682,-0.023665,3.265369,-6.159,-13.625,-20.931,OK,1205,270,0
285,-1.952715,-0.023879,3.270926,-6.148,-13.617,-20.880,OK,1204,248,0
286,-1.962222,-0.024613,3.284846,-6.171,-13.643,-20.969,OK,1206,259,0
287,-1.968563,-0.024153,3.290973,-6.162,-13.612,-20.926,OK,1209,260,1
288,-1.974316,-0.024637,3.297799,-6.139,-13.638,-20.914,OK,1202,331,0
289,-1.979932,-0.024633,3.304257,-6.156,-13.617,-20.885,OK,1206,302,0
290,-1.985550,-0.024632,3.310519,-6.126,-13.613,-20.853,OK,1205,288,0
291,-1.991940,-0.024171,3.320117,-6.186,-13.574,-20.919,OK,1208,252,0
292,-1.996727,-0.024586,3.325550,-6.182,-13.592,-20.903,OK,1207,265,1
293,-2.001749,-0.024331,3.331717,-6.173,-13.581,-20.894,OK,1204,274,0
294,-2.006879,-0.024824,3.337499,-6.152,-13.600,-20.877,OK,1206,266,0
295,-2.011111,-0.024854,3.342671,-6.162,-13.590,-20.861,OK,1204,259,0
296,-2.015557,-0.024756,3.348002,-6.145,-13.590,-20.851,OK,1203,259,0
297,-2.022892,-0.024004,3.357500,-6.230,-13.520,-20.878,OK,1205,263,0
298,-2.026579,-0.023979,3.361397,-6.204,-13.523,-20.856,OK,1205,252,0
299,-2.030494,-0.024376,3.366219,-6.191,-13.539,-20.846,OK,1204,286,0
300,-2.034663,-0.024458,3.370939,-6.185,-13.544,-20.820,OK,1202,286,0
301,-2.038776,-0.024580,3.376349,-6.175,-13.548,-20.820,OK,1204,271,0
302,-2.044155,-0.024656,3.383286,-6.210,-13.544,-20.833,OK,1205,273,0
303,-2.048775,-0.024634,3.388382,-6.204,-13.542,-20.812,OK,1205,274,1
304,-2.053024,-0.024600,3.393440,-6.177,-13.546,-20.807,OK,1203,333,0
305,-2.057701,-0.025190,3.398368,-6.185,-13.566,-20.770,OK,1204,301,0
