frame_index,timestamp,tracking_state,n_keypoints,n_map_matches,is_keyframe,n_map_points_total
168,5.582445141,NOT_INITIALIZED,5327,0,0,0
169,5.615673981,NOT_INITIALIZED,5348,0,0,0
170,5.648902821,NOT_INITIALIZED,5473,0,0,0
171,5.682131661,NOT_INITIALIZED,5427,0,0,0
172,5.715360502,NOT_INITIALIZED,5553,0,0,0
173,5.748589342,NOT_INITIALIZED,5600,0,0,0
174,5.781818182,NOT_INITIALIZED,5553,0,0,0
175,5.815047022,NOT_INITIALIZED,5564,0,0,0
176,5.848275862,NOT_INITIALIZED,5559,0,0,0
177,5.881504702,NOT_INITIALIZED,5584,0,0,0
178,5.914733542,NOT_INITIALIZED,5613,0,0,0
179,5.947962382,NOT_INITIALIZED,5521,0,0,0
180,5.981191223,NOT_INITIALIZED,5595,0,0,0
181,6.014420063,NOT_INITIALIZED,5602,0,0,0
182,6.047648903,NOT_INITIALIZED,5572,0,0,0
183,6.080877743,NOT_INITIALIZED,5601,0,0,0
184,6.114106583,NOT_INITIALIZED,5619,0,0,0
185,6.147335423,NOT_INITIALIZED,5583,0,0,0
186,6.180564263,NOT_INITIALIZED,5553,0,0,0
187,6.213793103,NOT_INITIALIZED,5574,0,0,0
188,6.247021944,NOT_INITIALIZED,5650,0,0,0
189,6.280250784,NOT_INITIALIZED,5668,0,0,0
190,6.313479624,NOT_INITIALIZED,5694,0,0,0
191,6.346708464,NOT_INITIALIZED,5727,0,0,0
192,6.379937304,NOT_INITIALIZED,5724,0,0,0
193,6.413166144,NOT_INITIALIZED,5728,0,0,0
194,6.446394984,NOT_INITIALIZED,5686,0,0,0
195,6.479623824,NOT_INITIALIZED,5687,0,0,0
196,6.512852665,NOT_INITIALIZED,5669,0,0,0
197,6.546081505,NOT_INITIALIZED,5606,0,0,0
198,6.579310345,NOT_INITIALIZED,5616,0,0,0
199,6.612539185,NOT_INITIALIZED,5558,0,0,0
200,6.645768025,NOT_INITIALIZED,5578,0,0,0
201,6.678996865,NOT_INITIALIZED,5609,0,0,0
202,6.712225705,NOT_INITIALIZED,5623,0,0,0
203,6.745454545,NOT_INITIALIZED,5668,0,0,0
204,6.778683386,NOT_INITIALIZED,5714,0,0,0
205,6.811912226,NOT_INITIALIZED,5724,0,0,0
206,6.845141066,NOT_INITIALIZED,5745,0,0,0
207,6.878369906,NOT_INITIALIZED,5731,0,0,0
208,6.911598746,NOT_INITIALIZED,5733,0,0,0
209,6.944827586,NOT_INITIALIZED,5701,0,0,0
210,6.978056426,NOT_INITIALIZED,5712,0,0,0
211,7.011285266,NOT_INITIALIZED,5724,0,0,0
212,7.044514107,NOT_INITIALIZED,5642,0,0,0
213,7.077742947,NOT_INITIALIZED,5642,0,0,0
214,7.110971787,NOT_INITIALIZED,5571,0,0,0
215,7.144200627,NOT_INITIALIZED,5065,0,0,0
216,7.177429467,NOT_INITIALIZED,5482,0,0,0
217,7.210658307,NOT_INITIALIZED,5627,0,0,0
218,7.243887147,NOT_INITIALIZED,5658,0,0,0
219,7.277115987,NOT_INITIALIZED,5689,0,0,0
220,7.310344828,NOT_INITIALIZED,5697,0,0,0
221,7.343573668,NOT_INITIALIZED,5674,0,0,0
222,7.376802508,NOT_INITIALIZED,5117,0,0,0
223,7.410031348,NOT_INITIALIZED,5495,0,0,0
224,7.443260188,NOT_INITIALIZED,5567,0,0,0
225,7.476489028,NOT_INITIALIZED,5407,0,0,0
226,7.509717868,NOT_INITIALIZED,5361,0,0,0
227,7.542946708,NOT_INITIALIZED,5424,0,0,0
228,7.576175549,NOT_INITIALIZED,5431,0,0,0
229,7.609404389,NOT_INITIALIZED,5382,0,0,0
230,7.642633229,NOT_INITIALIZED,5331,0,0,0
231,7.675862069,NOT_INITIALIZED,5412,0,0,0
232,7.709090909,NOT_INITIALIZED,5264,0,0,0
233,7.742319749,NOT_INITIALIZED,5156,0,0,0
234,7.775548589,NOT_INITIALIZED,5311,0,0,0
235,7.808777429,NOT_INITIALIZED,5284,0,0,0
236,7.842006270,NOT_INITIALIZED,5282,0,0,0
237,7.875235110,NOT_INITIALIZED,5446,0,0,0
238,7.908463950,NOT_INITIALIZED,5467,0,0,0
239,7.941692790,NOT_INITIALIZED,5529,0,0,0
240,7.974921630,NOT_INITIALIZED,5563,0,0,0
241,8.008150470,NOT_INITIALIZED,5551,0,0,0
242,8.041379310,NOT_INITIALIZED,5555,0,0,0
243,8.074608150,NOT_INITIALIZED,5595,0,0,0
244,8.107836991,NOT_INITIALIZED,5555,0,0,0
245,8.141065831,NOT_INITIALIZED,5557,0,0,0
246,8.174294671,NOT_INITIALIZED,5298,0,0,0
247,8.207523511,NOT_INITIALIZED,5378,0,0,0
248,8.240752351,NOT_INITIALIZED,5334,0,0,0
249,8.273981191,NOT_INITIALIZED,5429,0,0,0
250,8.307210031,NOT_INITIALIZED,5440,0,0,0
251,8.340438871,NOT_INITIALIZED,5580,0,0,0
252,8.373667712,NOT_INITIALIZED,5611,0,0,0
253,8.406896552,NOT_INITIALIZED,5782,0,0,0
254,8.440125392,NOT_INITIALIZED,5672,0,0,0
255,8.473354232,NOT_INITIALIZED,5733,0,0,0
256,8.506583072,NOT_INITIALIZED,5753,0,0,0
257,8.539811912,NOT_INITIALIZED,5760,0,0,0
258,8.573040752,NOT_INITIALIZED,5806,0,0,0
259,8.606269592,NOT_INITIALIZED,5743,0,0,0
260,8.639498433,NOT_INITIALIZED,5738,0,0,0
261,8.672727273,NOT_INITIALIZED,5722,0,0,0
262,8.705956113,NOT_INITIALIZED,5782,0,0,0
263,8.739184953,NOT_INITIALIZED,5691,0,0,0
264,8.772413793,NOT_INITIALIZED,5679,0,0,0
265,8.805642633,NOT_INITIALIZED,5665,0,0,0
266,8.838871473,NOT_INITIALIZED,5687,0,0,0
267,8.872100313,NOT_INITIALIZED,5667,0,0,0
268,8.905329154,NOT_INITIALIZED,5703,0,0,0
269,8.938557994,NOT_INITIALIZED,5688,0,0,0
270,8.971786834,NOT_INITIALIZED,5681,0,0,0
271,9.005015674,NOT_INITIALIZED,5687,0,0,0
272,9.038244514,NOT_INITIALIZED,5655,0,0,0
273,9.071473354,NOT_INITIALIZED,5687,0,0,0
274,9.104702194,NOT_INITIALIZED,5693,0,0,0
275,9.137931034,NOT_INITIALIZED,5662,0,0,0
276,9.171159875,NOT_INITIALIZED,5709,0,1,0
277,9.204388715,NOT_INITIALIZED,5695,0,0,0
278,9.237617555,NOT_INITIALIZED,5638,0,0,0
279,9.270846395,NOT_INITIALIZED,5654,0,0,0
280,9.304075235,NOT_INITIALIZED,5677,0,0,0
281,9.337304075,NOT_INITIALIZED,5620,0,0,0
282,9.370532915,NOT_INITIALIZED,5631,0,0,0
283,9.403761755,NOT_INITIALIZED,5643,0,0,0
284,9.436990596,NOT_INITIALIZED,5708,0,0,0
285,9.470219436,NOT_INITIALIZED,5634,0,0,0
286,9.503448276,NOT_INITIALIZED,5600,0,0,0
287,9.536677116,NOT_INITIALIZED,5584,0,0,0
288,9.569905956,NOT_INITIALIZED,5576,0,0,0
289,9.603134796,NOT_INITIALIZED,5558,0,0,0
290,9.636363636,NOT_INITIALIZED,5580,0,0,0
291,9.669592476,NOT_INITIALIZED,5656,0,0,0
292,9.702821317,NOT_INITIALIZED,5573,0,0,0
293,9.736050157,NOT_INITIALIZED,5581,0,0,0
294,9.769278997,NOT_INITIALIZED,5586,0,0,0
295,9.802507837,NOT_INITIALIZED,5569,0,0,0
296,9.835736677,NOT_INITIALIZED,5554,0,0,0
297,9.868965517,NOT_INITIALIZED,5559,0,0,0
298,9.902194357,OK,5577,86,1,86
299,9.935423197,OK,1204,116,0,169
300,9.968652038,OK,1208,126,1,190
301,10.001880878,OK,1210,134,0,207
302,10.035109718,OK,1204,124,1,207
303,10.068338558,OK,1206,145,1,233
304,10.101567398,OK,1207,165,0,264
305,10.134796238,OK,1212,153,0,268
306,10.168025078,OK,1208,168,1,298
307,10.201253918,OK,1208,173,1,318
308,10.234482759,OK,1210,188,0,335
309,10.267711599,OK,1206,163,1,339
310,10.300940439,OK,1203,175,0,359
311,10.334169279,OK,1203,170,1,366
312,10.367398119,OK,1203,180,0,393
313,10.400626959,OK,1205,181,1,401
314,10.433855799,OK,1206,199,0,432
315,10.467084639,OK,1205,199,1,440
316,10.500313480,OK,1206,217,0,472
317,10.533542320,OK,1209,199,1,479
318,10.566771160,OK,1206,245,0,528
