frame_index,timestamp,tracking_state,n_keypoints,n_map_matches,is_keyframe,n_map_points_total
46,1.533333333,NOT_INITIALIZED,5710,0,0,0
47,1.566666667,NOT_INITIALIZED,5727,0,0,0
48,1.600000000,NOT_INITIALIZED,5733,0,0,0
49,1.633333333,NOT_INITIALIZED,5759,0,0,0
50,1.666666667,NOT_INITIALIZED,5706,0,0,0
51,1.700000000,NOT_INITIALIZED,5743,0,0,0
52,1.733333333,NOT_INITIALIZED,5736,0,0,0
53,1.766666667,OK,5705,176,1,176
54,1.800000000,OK,1206,100,0,222
55,1.833333333,OK,1210,105,1,236
56,1.866666667,OK,1206,122,0,257
57,1.900000000,OK,1206,113,1,260
58,1.933333333,OK,1203,131,0,291
59,1.966666667,OK,1206,139,1,315
60,2.000000000,OK,1204,149,0,330
61,2.033333333,OK,1205,155,0,352
62,2.066666667,OK,1202,172,0,370
63,2.100000000,OK,1208,170,1,389
64,2.133333333,OK,1207,177,0,406
65,2.166666667,OK,1204,163,0,409
66,2.200000000,OK,1208,180,0,438
67,2.233333333,OK,1207,169,1,444
68,2.266666667,OK,1205,182,0,467
69,2.300000000,OK,1205,194,0,492
70,2.333333333,OK,1203,185,0,504
71,2.366666667,OK,1208,204,0,537
72,2.400000000,OK,1204,201,0,540
73,2.433333333,OK,1204,212,0,568
74,2.466666667,OK,1205,207,1,575
75,2.500000000,OK,1207,221,0,596
76,2.533333333,OK,1206,202,0,607
77,2.566666667,OK,1208,215,0,638
78,2.600000000,OK,1210,228,0,648
79,2.633333333,OK,1209,227,0,677
80,2.666666667,OK,1203,230,0,691
81,2.700000000,OK,1208,245,0,715
82,2.733333333,OK,1208,235,0,723
83,2.766666667,OK,1206,248,0,750
84,2.800000000,OK,1206,233,0,763
85,2.833333333,OK,1205,257,1,805
86,2.866666667,OK,1203,263,0,830
87,2.900000000,OK,1203,249,1,838
88,2.933333333,OK,1209,263,0,872
89,2.966666667,OK,1205,259,0,880
90,3.000000000,OK,1204,265,0,918
91,3.033333333,OK,1208,257,1,926
92,3.066666667,OK,1205,275,0,964
93,3.100000000,OK,1205,268,0,974
94,3.133333333,OK,1207,269,0,996
95,3.166666667,OK,1207,270,0,1002
96,3.200000000,OK,1205,278,0,1032
97,3.233333333,OK,1210,274,0,1039
98,3.266666667,OK,1207,287,0,1072
99,3.300000000,OK,1203,281,1,1082
100,3.333333333,OK,1205,295,0,1116
101,3.366666667,OK,1205,274,0,1125
102,3.400000000,OK,1208,277,0,1134
103,3.433333333,OK,1209,302,0,1176
104,3.466666667,OK,1207,280,1,1192
105,3.500000000,OK,1208,294,0,1223
106,3.533333333,OK,1207,277,0,1233
107,3.566666667,OK,1213,297,0,1271
108,3.600000000,OK,1208,278,0,1276
109,3.633333333,OK,1206,304,0,1311
110,3.666666667,OK,1205,311,0,1317
111,3.700000000,OK,1209,291,0,1325
112,3.733333333,OK,1209,323,0,1361
113,3.766666667,OK,1203,301,0,1369
114,3.800000000,OK,1206,303,1,1373
115,3.833333333,OK,1206,323,0,1403
116,3.866666667,OK,1208,298,0,1408
117,3.900000000,OK,1206,280,1,1417
118,3.933333333,OK,1205,304,0,1445
119,3.966666667,OK,1205,297,0,1456
120,4.000000000,OK,1206,283,0,1462
121,4.033333333,OK,1205,316,0,1493
122,4.066666667,OK,1206,325,0,1500
123,4.100000000,OK,1206,309,0,1508
124,4.133333333,OK,1202,299,1,1510
125,4.166666667,OK,1206,316,0,1552
126,4.200000000,OK,1209,324,0,1563
127,4.233333333,OK,1209,291,1,1565
128,4.266666667,OK,1208,316,0,1599
129,4.300000000,OK,1203,317,0,1604
130,4.333333333,OK,1205,318,0,1609
131,4.366666667,OK,1205,288,0,1613
132,4.400000000,OK,1203,322,0,1660
133,4.433333333,OK,1205,312,0,1671
134,4.466666667,OK,1203,293,1,1673
135,4.500000000,OK,1207,320,0,1705
136,4.533333333,OK,1204,296,0,1722
137,4.566666667,OK,1205,278,0,1728
138,4.600000000,OK,1206,290,0,1758
139,4.633333333,OK,1206,291,0,1771
140,4.666666667,OK,1204,291,1,1774
141,4.700000000,OK,1203,331,0,1818
142,4.733333333,OK,1205,322,0,1834
143,4.766666667,OK,1208,299,0,1839
144,4.800000000,OK,1208,317,0,1880
145,4.833333333,OK,1205,301,0,1888
146,4.866666667,OK,1208,286,1,1891
147,4.900000000,OK,1204,307,0,1928
148,4.933333333,OK,1205,316,0,1944
149,4.966666667,OK,1204,319,0,1950
150,5.000000000,OK,1202,322,0,1972
151,5.033333333,OK,1205,301,0,1979
152,5.066666667,OK,1210,299,0,1985
153,5.100000000,OK,1204,268,1,1986
154,5.133333333,OK,1203,310,0,2021
155,5.166666667,OK,1208,297,0,2028
156,5.200000000,OK,1204,286,1,2032
157,5.233333333,OK,1204,326,0,2082
158,5.266666667,OK,1203,323,0,2090
159,5.300000000,OK,1202,317,0,2097
160,5.333333333,OK,1203,293,1,2099
161,5.366666667,OK,1204,356,0,2172
162,5.400000000,OK,1204,310,0,2186
163,5.433333333,OK,1204,267,0,2189
164,5.466666667,OK,1206,261,1,2192
165,5.500000000,OK,1210,323,0,2273
166,5.533333333,OK,1206,282,0,2280
167,5.566666667,OK,1203,257,0,2286
168,5.600000000,OK,1207,261,0,2287
169,5.633333333,OK,1204,306,0,2359
170,5.666666667,OK,1205,280,0,2370
171,5.700000000,OK,1202,259,0,2376
172,5.733333333,OK,1205,265,0,2381
173,5.766666667,OK,1204,300,0,2453
174,5.800000000,OK,1202,266,0,2465
175,5.833333333,OK,1201,243,0,2469
176,5.866666667,OK,1204,248,1,2474
177,5.900000000,OK,1205,290,0,2532
178,5.933333333,OK,1203,261,0,2540
179,5.966666667,OK,1206,253,0,2544
180,6.000000000,OK,1205,240,1,2547
181,6.033333333,OK,1206,240,0,2572
182,6.066666667,OK,1202,223,0,2580
183,6.100000000,OK,1204,217,0,2586
184,6.133333333,OK,1203,206,1,2590
185,6.166666667,OK,1202,294,0,2678
186,6.200000000,OK,1203,233,0,2686
187,6.233333333,OK,1203,218,0,2691
188,6.266666667,OK,1207,218,0,2694
189,6.300000000,OK,1205,283,0,2776
190,6.333333333,OK,1205,236,0,2787
191,6.366666667,OK,1205,214,0,2791
192,6.400000000,OK,1210,210,1,2792
193,6.433333333,OK,1204,249,0,2858
194,6.466666667,OK,1207,194,0,2861
195,6.500000000,OK,1205,186,0,2863
196,6.533333333,OK,1206,185,1,2865
197,6.566666667,OK,1205,248,0,2943
198,6.600000000,OK,1206,193,0,2948
199,6.633333333,OK,1205,181,0,2953
200,6.666666667,OK,1205,173,1,2956
201,6.700000000,OK,1203,247,0,3044
202,6.733333333,OK,1201,208,0,3057
203,6.766666667,OK,1205,186,0,3066
204,6.800000000,OK,1204,188,1,3068
205,6.833333333,OK,1204,263,0,3169
206,6.866666667,OK,1205,196,0,3183
207,6.900000000,OK,1206,204,0,3188
208,6.933333333,OK,1203,209,0,3193
209,6.966666667,OK,1206,182,1,3197
210,7.000000000,OK,1206,287,0,3313
211,7.033333333,OK,1203,236,0,3329
212,7.066666667,OK,1204,223,0,3335
213,7.100000000,OK,1201,233,0,3338
214,7.133333333,OK,1202,225,1,3345
215,7.166666667,OK,1202,240,0,3378
216,7.200000000,OK,1202,207,0,3390
217,7.233333333,OK,1207,216,0,3399
218,7.266666667,OK,1207,192,0,3402
219,7.300000000,OK,1205,192,1,3405
220,7.333333333,OK,1206,274,0,3492
221,7.366666667,OK,1203,212,0,3508
222,7.400000000,OK,1205,190,0,3509
223,7.433333333,OK,1205,187,0,3514
224,7.466666667,OK,1203,168,0,3514
225,7.500000000,OK,1203,151,1,3514
226,7.533333333,OK,1202,232,0,3595
227,7.566666667,OK,1205,188,0,3605
228,7.600000000,OK,1205,157,0,3611
229,7.633333333,OK,1205,161,0,3617
230,7.666666667,OK,1205,166,1,3619
231,7.700000000,OK,1208,235,0,3704
232,7.733333333,OK,1207,177,0,3714
233,7.766666667,OK,1205,169,0,3721
234,7.800000000,OK,1205,184,0,3725
235,7.833333333,OK,1206,166,1,3726
236,7.866666667,OK,1204,185,0,3769
237,7.900000000,OK,1204,188,0,3775
238,7.933333333,OK,1206,182,0,3782
239,7.966666667,OK,1205,180,0,3784
240,8.000000000,OK,1205,175,1,3786
241,8.033333333,OK,1205,271,0,3892
242,8.066666667,OK,1207,220,0,3902
243,8.100000000,OK,1203,200,0,3907
244,8.133333333,OK,1205,194,0,3908
245,8.166666667,OK,1206,214,1,3913
246,8.200000000,OK,1208,252,0,3958
247,8.233333333,OK,1205,237,0,3968
248,8.266666667,OK,1202,228,0,3974
249,8.300000000,OK,1206,222,0,3976
250,8.333333333,OK,1207,215,1,3976
251,8.366666667,OK,1204,317,0,4081
252,8.400000000,OK,1206,254,0,4093
253,8.433333333,OK,1207,231,0,4094
254,8.466666667,OK,1206,223,0,4099
255,8.500000000,OK,1205,212,0,4101
256,8.533333333,OK,1205,220,1,4104
257,8.566666667,OK,1208,340,0,4236
258,8.600000000,OK,1209,273,0,4251
259,8.633333333,OK,1204,249,0,4258
260,8.666666667,OK,1204,229,0,4265
261,8.700000000,OK,1203,237,0,4270
262,8.733333333,OK,1208,239,1,4272
263,8.766666667,OK,1206,356,0,4398
264,8.800000000,OK,1209,296,0,4418
265,8.833333333,OK,1207,253,0,4423
266,8.866666667,OK,1203,238,0,4426
267,8.900000000,OK,1206,251,0,4428
268,8.933333333,OK,1205,240,1,4428
269,8.966666667,OK,1203,330,0,4531
270,9.000000000,OK,1202,281,0,4542
271,9.033333333,OK,1204,265,0,4548
272,9.066666667,OK,1207,239,0,4551
273,9.100000000,OK,1207,236,0,4556
274,9.133333333,OK,1206,242,0,4556
275,9.166666667,OK,1204,226,1,4557
276,9.200000000,OK,1207,349,0,4692
277,9.233333333,OK,1203,279,0,4712
278,9.266666667,OK,1209,253,0,4720
279,9.300000000,OK,1203,254,0,4724
280,9.333333333,OK,1202,256,0,4727
281,9.366666667,OK,1202,256,1,4727
282,9.400000000,OK,1202,284,0,4789
283,9.433333333,OK,1204,292,0,4804
284,9.466666667,OK,1205,270,0,4808
285,9.500000000,OK,1204,248,0,4814
286,9.533333333,OK,1206,259,0,4816
287,9.566666667,OK,1209,260,1,4817
288,9.600000000,OK,1202,331,0,4917
289,9.633333333,OK,1206,302,0,4930
290,9.666666667,OK,1205,288,0,4937
291,9.700000000,OK,1208,252,0,4941
292,9.733333333,OK,1207,265,1,4942
293,9.766666667,OK,1204,274,0,4981
294,9.800000000,OK,1206,266,0,4994
295,9.833333333,OK,1204,259,0,4999
296,9.866666667,OK,1203,259,0,5002
297,9.900000000,OK,1205,263,0,5003
298,9.933333333,OK,1205,252,0,5006
299,9.966666667,OK,1204,286,0,5065
300,10.000000000,OK,1202,286,0,5078
301,10.033333333,OK,1204,271,0,5082
302,10.066666667,OK,1205,273,0,5087
303,10.100000000,OK,1205,274,1,5091
304,10.133333333,OK,1203,333,0,5149
305,10.166666667,OK,1204,301,0,5155
306,10.200000000,OK,1205,316,0,5159
307,10.233333333,OK,1204,313,0,5160
308,10.266666667,OK,1206,307,1,5167
309,10.300000000,OK,1201,328,0,5221
310,10.333333333,OK,1204,333,0,5232
311,10.366666667,OK,1204,296,0,5240
312,10.400000000,OK,1202,289,0,5243
313,10.433333333,OK,1204,309,0,5246
314,10.466666667,OK,1203,294,1,5248
315,10.500000000,OK,1202,346,0,5314
316,10.533333333,OK,1203,333,0,5330
317,10.566666667,OK,1202,328,0,5335
318,10.600000000,OK,1205,314,0,5336
319,10.633333333,OK,1206,310,1,5337
320,10.666666667,OK,1200,338,0,5380
321,10.700000000,OK,1203,336,0,5395
322,10.733333333,OK,1202,323,0,5403
323,10.766666667,OK,1206,305,0,5406
324,10.800000000,OK,1207,302,0,5409
325,10.833333333,OK,1203,304,0,5411
326,10.866666667,OK,1205,318,0,5457
327,10.900000000,OK,1202,308,0,5469
328,10.933333333,OK,1205,290,0,5475
329,10.966666667,OK,1206,296,0,5479
330,11.000000000,OK,1204,285,1,5480
331,11.033333333,OK,1206,330,0,5537
332,11.066666667,OK,1205,328,0,5548
333,11.100000000,OK,1204,319,0,5554
334,11.133333333,OK,1203,339,0,5557
335,11.166666667,OK,1202,320,1,5561
336,11.200000000,OK,1204,348,0,5611
337,11.233333333,OK,1200,336,0,5621
338,11.266666667,OK,1203,314,0,5624
339,11.300000000,OK,1204,314,0,5624
340,11.333333333,OK,1203,298,1,5626
341,11.366666667,OK,1204,356,0,5677
342,11.400000000,OK,1202,350,0,5685
343,11.433333333,OK,1203,327,0,5687
344,11.466666667,OK,1203,321,0,5691
345,11.500000000,OK,1204,315,1,5692
346,11.533333333,OK,1201,352,0,5745
347,11.566666667,OK,1203,356,0,5755
348,11.600000000,OK,1206,324,0,5760
349,11.633333333,OK,1204,331,0,5763
350,11.666666667,OK,1204,334,0,5766
351,11.700000000,OK,1204,311,1,5766
352,11.733333333,OK,1203,353,0,5808
353,11.766666667,OK,1202,373,0,5817
354,11.800000000,OK,1203,356,0,5822
355,11.833333333,OK,1203,340,0,5824
356,11.866666667,OK,1205,335,1,5826
357,11.900000000,OK,1202,371,0,5876
358,11.933333333,OK,1205,370,0,5883
359,11.966666667,OK,1202,362,0,5888
360,12.000000000,OK,1202,346,0,5894
361,12.033333333,OK,1204,347,0,5897
362,12.066666667,OK,1203,345,1,5902
363,12.100000000,OK,1204,392,0,5958
364,12.133333333,OK,1202,418,0,5965
365,12.166666667,OK,1203,390,0,5967
366,12.200000000,OK,1202,368,0,5970
367,12.233333333,OK,1203,363,0,5972
368,12.266666667,OK,1203,359,1,5973
369,12.300000000,OK,1203,393,0,6024
370,12.333333333,OK,1203,409,0,6035
371,12.366666667,OK,1201,392,0,6038
372,12.400000000,OK,1207,374,0,6040
373,12.433333333,OK,1206,381,0,6042
374,12.466666667,OK,1201,357,1,6045
375,12.500000000,OK,1201,383,0,6092
376,12.533333333,OK,1201,385,0,6100
377,12.566666667,OK,1201,360,0,6104
378,12.600000000,OK,1202,356,0,6105
379,12.633333333,OK,1204,344,1,6105
380,12.666666667,OK,1200,374,0,6139
