frame_index,timestamp,tracking_state,n_keypoints,n_map_matches,is_keyframe,n_map_points_total
229,7.627148920,OK,1203,71,0,4467
230,7.660455247,OK,1201,60,0,4472
231,7.693761574,OK,1205,53,0,4473
232,7.727067901,OK,1203,39,0,4473
233,7.760374228,OK,1202,46,0,4491
234,7.793680556,OK,1202,40,0,4493
235,7.826986883,OK,1202,40,0,4495
236,7.860293210,OK,1201,39,0,4495
237,7.893599537,OK,1204,49,0,4512
238,7.926905864,RECENTLY_LOST,1203,28,0,4515
239,7.960212191,RECENTLY_LOST,1203,0,0,4515
240,7.993518519,RECENTLY_LOST,1204,0,0,4515
241,8.026824846,RECENTLY_LOST,1204,0,0,4515
242,8.060131173,RECENTLY_LOST,1202,0,0,4515
243,8.093437500,RECENTLY_LOST,1202,0,0,4515
244,8.126743827,RECENTLY_LOST,1204,0,0,4515
245,8.160050154,RECENTLY_LOST,1205,0,0,4515
246,8.193356481,RECENTLY_LOST,1201,0,0,4515
247,8.226662809,RECENTLY_LOST,1203,0,0,4515
248,8.259969136,RECENTLY_LOST,1203,0,0,4515
249,8.293275463,RECENTLY_LOST,1203,0,0,4515
250,8.326581790,RECENTLY_LOST,1205,0,0,4515
251,8.359888117,RECENTLY_LOST,1202,0,0,4515
252,8.393194444,RECENTLY_LOST,1203,0,0,4515
253,8.426500772,RECENTLY_LOST,1203,0,0,4515
254,8.459807099,RECENTLY_LOST,1204,0,0,4515
255,8.493113426,RECENTLY_LOST,1203,0,0,4515
256,8.526419753,RECENTLY_LOST,1201,0,0,4515
257,8.559726080,RECENTLY_LOST,1202,0,0,4515
258,8.593032407,RECENTLY_LOST,1206,0,0,4515
259,8.626338735,RECENTLY_LOST,1204,0,0,4515
260,8.659645062,RECENTLY_LOST,1208,0,0,4515
261,8.692951389,RECENTLY_LOST,1204,0,0,4515
262,8.726257716,RECENTLY_LOST,1205,0,0,4515
263,8.759564043,RECENTLY_LOST,1202,0,0,4515
264,8.792870370,RECENTLY_LOST,1204,0,0,4515
265,8.826176698,RECENTLY_LOST,1205,0,0,4515
266,8.859483025,RECENTLY_LOST,1203,0,0,4515
267,8.892789352,RECENTLY_LOST,1204,0,0,4515
268,8.926095679,RECENTLY_LOST,1205,0,0,4515
269,8.959402006,RECENTLY_LOST,1203,0,0,4515
270,8.992708333,RECENTLY_LOST,1201,0,0,4515
271,9.026014660,RECENTLY_LOST,1204,0,0,4515
272,9.059320988,RECENTLY_LOST,1203,0,0,4515
273,9.092627315,RECENTLY_LOST,1202,0,0,4515
274,9.125933642,RECENTLY_LOST,1201,0,0,4515
275,9.159239969,RECENTLY_LOST,1202,0,0,4515
276,9.192546296,RECENTLY_LOST,1206,0,0,4515
277,9.225852623,RECENTLY_LOST,1204,0,0,4515
278,9.259158951,RECENTLY_LOST,1206,0,0,4515
279,9.292465278,RECENTLY_LOST,1202,0,0,4515
280,9.325771605,RECENTLY_LOST,1206,0,0,4515
281,9.359077932,RECENTLY_LOST,1201,0,0,4515
282,9.392384259,RECENTLY_LOST,1204,0,0,4515
283,9.425690586,RECENTLY_LOST,1205,0,0,4515
284,9.458996914,RECENTLY_LOST,1201,0,0,4515
285,9.492303241,RECENTLY_LOST,1201,0,0,4515
286,9.525609568,RECENTLY_LOST,1204,0,0,4515
287,9.558915895,RECENTLY_LOST,1202,0,0,4515
288,9.592222222,RECENTLY_LOST,1206,0,0,4515
289,9.625528549,RECENTLY_LOST,1204,0,0,4515
290,9.658834877,RECENTLY_LOST,1206,0,0,4515
291,9.692141204,RECENTLY_LOST,1205,0,0,4515
292,9.725447531,RECENTLY_LOST,1206,0,0,4515
293,9.758753858,RECENTLY_LOST,1204,0,0,4515
294,9.792060185,RECENTLY_LOST,1204,0,0,4515
295,9.825366512,RECENTLY_LOST,1203,0,0,4515
296,9.858672840,RECENTLY_LOST,1202,0,0,4515
297,9.891979167,RECENTLY_LOST,1206,0,0,4515
298,9.925285494,RECENTLY_LOST,1204,0,0,4515
299,9.958591821,RECENTLY_LOST,1204,0,0,4515
300,9.991898148,RECENTLY_LOST,1203,0,0,4515
301,10.025204475,RECENTLY_LOST,1204,0,0,4515
302,10.058510802,RECENTLY_LOST,1201,0,0,4515
303,10.091817130,RECENTLY_LOST,1204,0,0,4515
304,10.125123457,RECENTLY_LOST,1203,0,0,4515
305,10.158429784,RECENTLY_LOST,1204,0,0,4515
306,10.191736111,RECENTLY_LOST,1206,0,0,4515
307,10.225042438,RECENTLY_LOST,1200,0,0,4515
308,10.258348765,RECENTLY_LOST,1202,0,0,4515
309,10.291655093,RECENTLY_LOST,1202,0,0,4515
310,10.324961420,RECENTLY_LOST,1205,0,0,4515
311,10.358267747,RECENTLY_LOST,1204,0,0,4515
312,10.391574074,RECENTLY_LOST,1203,0,0,4515
313,10.424880401,RECENTLY_LOST,1204,0,0,4515
314,10.458186728,RECENTLY_LOST,1203,0,0,4515
315,10.491493056,RECENTLY_LOST,1205,0,0,4515
316,10.524799383,RECENTLY_LOST,1205,0,0,4515
317,10.558105710,RECENTLY_LOST,1202,0,0,4515
318,10.591412037,RECENTLY_LOST,1203,0,0,4515
319,10.624718364,RECENTLY_LOST,1201,0,0,4515
320,10.658024691,RECENTLY_LOST,1204,0,0,4515
321,10.691331019,RECENTLY_LOST,1204,0,0,4515
322,10.724637346,RECENTLY_LOST,1208,0,0,4515
323,10.757943673,RECENTLY_LOST,1202,0,0,4515
324,10.791250000,RECENTLY_LOST,1204,0,0,4515
325,10.824556327,RECENTLY_LOST,1203,0,0,4515
326,10.857862654,RECENTLY_LOST,1205,0,0,4515
327,10.891168981,RECENTLY_LOST,1201,0,0,4515
328,10.924475309,RECENTLY_LOST,1204,0,0,4515
329,10.957781636,NO_IMAGES_YET,0,0,0,4515
330,10.991087963,NOT_INITIALIZED,4523,0,0,4515
331,11.024394290,NOT_INITIALIZED,4503,0,0,4515
332,11.057700617,NOT_INITIALIZED,4535,0,0,4515
333,11.091006944,NOT_INITIALIZED,4479,0,0,4515
334,11.124313272,NOT_INITIALIZED,4518,0,0,4515
335,11.157619599,NOT_INITIALIZED,4509,0,0,4515
336,11.190925926,NOT_INITIALIZED,4570,0,0,4515
337,11.224232253,NOT_INITIALIZED,4471,0,0,4515
338,11.257538580,NOT_INITIALIZED,4553,0,0,4515
339,11.290844907,NOT_INITIALIZED,4572,0,0,4515
340,11.324151235,NOT_INITIALIZED,4429,0,0,4515
341,11.357457562,NOT_INITIALIZED,4519,0,0,4515
342,11.390763889,NOT_INITIALIZED,4488,0,0,4515
343,11.424070216,NOT_INITIALIZED,4442,0,0,4515
344,11.457376543,NOT_INITIALIZED,4452,0,0,4515
345,11.490682870,NOT_INITIALIZED,4400,0,0,4515
346,11.523989198,OK,4399,128,0,4643
347,11.557295525,OK,1202,83,0,4679
348,11.590601852,OK,1202,93,0,4698
349,11.623908179,OK,1200,91,0,4700
350,11.657214506,OK,1203,97,0,4717
351,11.690520833,OK,1202,105,0,4735
352,11.723827160,OK,1202,115,0,4755
353,11.757133488,OK,1200,106,0,4757
354,11.790439815,OK,1204,110,0,4773
355,11.823746142,OK,1202,123,0,4785
356,11.857052469,OK,1203,108,0,4787
357,11.890358796,OK,1207,114,0,4811
358,11.923665123,OK,1202,128,0,4821
359,11.956971451,OK,1202,116,0,4823
360,11.990277778,OK,1200,123,0,4838
361,12.023584105,OK,1205,118,0,4842
362,12.056890432,OK,1204,118,0,4860
363,12.090196759,OK,1205,119,0,4869
364,12.123503086,OK,1204,134,0,4888
365,12.156809414,OK,1202,126,0,4894
366,12.190115741,OK,1203,132,0,4910
367,12.223422068,OK,1202,132,0,4918
368,12.256728395,OK,1204,141,0,4934
369,12.290034722,OK,1200,144,0,4940
370,12.323341049,OK,1202,128,0,4941
371,12.356647377,OK,1202,134,0,4956
372,12.389953704,OK,1205,120,0,4958
373,12.423260031,OK,1203,124,0,4966
374,12.456566358,OK,1203,134,0,4975
375,12.489872685,OK,1202,140,0,4996
376,12.523179012,OK,1203,141,0,4997
377,12.556485340,OK,1202,142,0,4999
378,12.589791667,OK,1204,131,0,5000
379,12.623097994,OK,1203,139,0,5020
380,12.656404321,OK,1207,140,0,5024
381,12.689710648,OK,1205,144,0,5044
382,12.723016975,OK,1205,153,0,5051
383,12.756323302,OK,1204,144,0,5054
384,12.789629630,OK,1202,151,0,5073
385,12.822935957,OK,1205,135,0,5077
386,12.856242284,OK,1204,150,0,5089
387,12.889548611,OK,1202,146,0,5097
388,12.922854938,OK,1202,154,0,5111
389,12.956161265,OK,1203,142,0,5114
390,12.989467593,OK,1203,138,0,5128
391,13.022773920,OK,1203,140,0,5134
392,13.056080247,OK,1201,147,0,5152
393,13.089386574,OK,1202,150,0,5158
394,13.122692901,OK,1202,141,0,5172
395,13.155999228,OK,1199,131,0,5172
396,13.189305556,OK,1198,134,0,5191
397,13.222611883,OK,1197,128,0,5201
398,13.255918210,OK,1197,150,0,5210
399,13.289224537,OK,1199,125,0,5212
400,13.322530864,OK,1194,134,0,5220
401,13.355837191,OK,1197,134,0,5223
402,13.389143519,OK,1193,126,0,5225
403,13.422449846,OK,1191,120,0,5227
404,13.455756173,OK,1187,114,0,5244
405,13.489062500,OK,1160,115,0,5246
406,13.522368827,OK,1160,110,0,5254
407,13.555675154,OK,1145,112,0,5257
408,13.588981481,OK,1110,115,0,5282
409,13.622287809,OK,1092,109,0,5285
410,13.655594136,OK,1066,96,0,5293
411,13.688900463,OK,1106,92,0,5296
412,13.722206790,OK,1105,121,0,5331
413,13.755513117,OK,1075,104,0,5333
414,13.788819444,OK,1047,83,0,5336
415,13.822125772,OK,995,73,0,5337
416,13.855432099,OK,953,71,0,5344
417,13.888738426,OK,879,67,0,5347
418,13.922044753,OK,876,59,0,5349
419,13.955351080,OK,770,54,0,5350
420,13.988657407,OK,712,55,0,5358
421,14.021963735,OK,637,47,0,5358
422,14.055270062,OK,622,49,0,5364
423,14.088576389,OK,500,45,0,5366
424,14.121882716,OK,548,41,0,5371
425,14.155189043,OK,493,33,0,5372
426,14.188495370,OK,434,36,0,5378
427,14.221801698,OK,387,34,0,5379
428,14.255108025,OK,395,42,0,5390
429,14.288414352,OK,398,34,0,5391
430,14.321720679,OK,404,31,0,5392
431,14.355027006,RECENTLY_LOST,420,24,0,5393
432,14.388333333,RECENTLY_LOST,481,0,0,5393
433,14.421639660,RECENTLY_LOST,502,0,0,5393
434,14.454945988,RECENTLY_LOST,497,0,0,5393
435,14.488252315,RECENTLY_LOST,538,0,0,5393
436,14.521558642,RECENTLY_LOST,572,0,0,5393
437,14.554864969,RECENTLY_LOST,646,0,0,5393
438,14.588171296,RECENTLY_LOST,659,0,0,5393
439,14.621477623,RECENTLY_LOST,632,0,0,5393
440,14.654783951,RECENTLY_LOST,672,0,0,5393
441,14.688090278,RECENTLY_LOST,717,0,0,5393
442,14.721396605,RECENTLY_LOST,724,0,0,5393
443,14.754702932,RECENTLY_LOST,818,0,0,5393
444,14.788009259,RECENTLY_LOST,860,0,0,5393
445,14.821315586,RECENTLY_LOST,915,0,0,5393
446,14.854621914,RECENTLY_LOST,1006,0,0,5393
447,14.887928241,RECENTLY_LOST,1039,0,0,5393
448,14.921234568,RECENTLY_LOST,1052,0,0,5393
449,14.954540895,RECENTLY_LOST,1125,0,0,5393
450,14.987847222,RECENTLY_LOST,1121,0,0,5393
451,15.021153549,RECENTLY_LOST,1141,0,0,5393
452,15.054459877,RECENTLY_LOST,1148,0,0,5393
453,15.087766204,RECENTLY_LOST,1165,0,0,5393
454,15.121072531,RECENTLY_LOST,1141,0,0,5393
455,15.154378858,RECENTLY_LOST,1188,0,0,5393
456,15.187685185,RECENTLY_LOST,1192,0,0,5393
457,15.220991512,RECENTLY_LOST,1197,0,0,5393
458,15.254297840,RECENTLY_LOST,1195,0,0,5393
459,15.287604167,RECENTLY_LOST,1193,0,0,5393
460,15.320910494,RECENTLY_LOST,1200,0,0,5393
461,15.354216821,RECENTLY_LOST,1202,0,0,5393
462,15.387523148,RECENTLY_LOST,1198,0,0,5393
463,15.420829475,RECENTLY_LOST,1200,0,0,5393
464,15.454135802,RECENTLY_LOST,1203,0,0,5393
465,15.487442130,RECENTLY_LOST,1201,0,0,5393
466,15.520748457,RECENTLY_LOST,1201,0,0,5393
467,15.554054784,RECENTLY_LOST,1201,0,0,5393
468,15.587361111,RECENTLY_LOST,1203,0,0,5393
469,15.620667438,RECENTLY_LOST,1201,0,0,5393
470,15.653973765,RECENTLY_LOST,1204,0,0,5393
471,15.687280093,RECENTLY_LOST,1203,0,0,5393
472,15.720586420,RECENTLY_LOST,1202,0,0,5393
473,15.753892747,RECENTLY_LOST,1205,0,0,5393
474,15.787199074,RECENTLY_LOST,1202,0,0,5393
475,15.820505401,RECENTLY_LOST,1205,0,0,5393
476,15.853811728,RECENTLY_LOST,1201,0,0,5393
477,15.887118056,RECENTLY_LOST,1204,0,0,5393
478,15.920424383,RECENTLY_LOST,1205,0,0,5393
479,15.953730710,RECENTLY_LOST,1205,0,0,5393
480,15.987037037,RECENTLY_LOST,1208,0,0,5393
481,16.020343364,RECENTLY_LOST,1203,0,0,5393
482,16.053649691,RECENTLY_LOST,1204,0,0,5393
483,16.086956019,RECENTLY_LOST,1202,0,0,5393
484,16.120262346,RECENTLY_LOST,1201,0,0,5393
485,16.153568673,RECENTLY_LOST,1201,0,0,5393
486,16.186875000,RECENTLY_LOST,1202,0,0,5393
487,16.220181327,RECENTLY_LOST,1205,0,0,5393
488,16.253487654,RECENTLY_LOST,1204,0,0,5393
489,16.286793981,RECENTLY_LOST,1203,0,0,5393
490,16.320100309,RECENTLY_LOST,1204,0,0,5393
491,16.353406636,RECENTLY_LOST,1203,0,0,5393
492,16.386712963,RECENTLY_LOST,1204,0,0,5393
493,16.420019290,RECENTLY_LOST,1204,0,0,5393
494,16.453325617,RECENTLY_LOST,1203,0,0,5393
495,16.486631944,RECENTLY_LOST,1202,0,0,5393
496,16.519938272,RECENTLY_LOST,1204,0,0,5393
497,16.553244599,RECENTLY_LOST,1205,0,0,5393
498,16.586550926,RECENTLY_LOST,1203,0,0,5393
499,16.619857253,RECENTLY_LOST,1204,0,0,5393
500,16.653163580,RECENTLY_LOST,1203,0,0,5393
501,16.686469907,RECENTLY_LOST,1203,0,0,5393
502,16.719776235,RECENTLY_LOST,1205,0,0,5393
503,16.753082562,RECENTLY_LOST,1208,0,0,5393
504,16.786388889,RECENTLY_LOST,1204,0,0,5393
505,16.819695216,RECENTLY_LOST,1205,0,0,5393
506,16.853001543,RECENTLY_LOST,1202,0,0,5393
507,16.886307870,RECENTLY_LOST,1205,0,0,5393
508,16.919614198,RECENTLY_LOST,1200,0,0,5393
509,16.952920525,RECENTLY_LOST,1203,0,0,5393
510,16.986226852,RECENTLY_LOST,1202,0,0,5393
511,17.019533179,RECENTLY_LOST,1203,0,0,5393
512,17.052839506,RECENTLY_LOST,1200,0,0,5393
513,17.086145833,RECENTLY_LOST,1202,0,0,5393
514,17.119452160,RECENTLY_LOST,1203,0,0,5393
515,17.152758488,RECENTLY_LOST,1203,0,0,5393
516,17.186064815,RECENTLY_LOST,1204,0,0,5393
517,17.219371142,RECENTLY_LOST,1201,0,0,5393
518,17.252677469,RECENTLY_LOST,1204,0,0,5393
519,17.285983796,RECENTLY_LOST,1203,0,0,5393
520,17.319290123,RECENTLY_LOST,1203,0,0,5393
521,17.352596451,RECENTLY_LOST,1201,0,0,5393
522,17.385902778,NO_IMAGES_YET,0,0,0,5393
523,17.419209105,NOT_INITIALIZED,4959,0,1,5393
524,17.452515432,NOT_INITIALIZED,5128,0,0,5393
525,17.485821759,NOT_INITIALIZED,5113,0,0,5393
526,17.519128086,NOT_INITIALIZED,5092,0,0,5393
527,17.552434414,NOT_INITIALIZED,4992,0,0,5393
528,17.585740741,NOT_INITIALIZED,5100,0,0,5393
529,17.619047068,NOT_INITIALIZED,5171,0,0,5393
530,17.652353395,NOT_INITIALIZED,5159,0,0,5393
531,17.685659722,NOT_INITIALIZED,5213,0,0,5393
532,17.718966049,NOT_INITIALIZED,5195,0,0,5393
533,17.752272377,NOT_INITIALIZED,5207,0,0,5393
534,17.785578704,NOT_INITIALIZED,5164,0,0,5393
535,17.818885031,NOT_INITIALIZED,5209,0,0,5393
536,17.852191358,NOT_INITIALIZED,5235,0,0,5393
537,17.885497685,NOT_INITIALIZED,5207,0,0,5393
538,17.918804012,NOT_INITIALIZED,5190,0,0,5393
539,17.952110340,NOT_INITIALIZED,5264,0,0,5393
540,17.985416667,NOT_INITIALIZED,5238,0,0,5393
541,18.018722994,NOT_INITIALIZED,5236,0,0,5393
542,18.052029321,NOT_INITIALIZED,5232,0,0,5393
543,18.085335648,NOT_INITIALIZED,5207,0,0,5393
544,18.118641975,NOT_INITIALIZED,5249,0,0,5393
545,18.151948302,NOT_INITIALIZED,5256,0,0,5393
546,18.185254630,NOT_INITIALIZED,5226,0,0,5393
547,18.218560957,NOT_INITIALIZED,4045,0,0,5393
548,18.251867284,NOT_INITIALIZED,5227,0,0,5393
549,18.285173611,NOT_INITIALIZED,5139,0,0,5393
550,18.318479938,NOT_INITIALIZED,5085,0,0,5393
551,18.351786265,NOT_INITIALIZED,5168,0,0,5393
552,18.385092593,NOT_INITIALIZED,5061,0,0,5393
553,18.418398920,NOT_INITIALIZED,4946,0,0,5393
554,18.451705247,NOT_INITIALIZED,4442,0,0,5393
555,18.485011574,NOT_INITIALIZED,4820,0,0,5393
556,18.518317901,NOT_INITIALIZED,4944,0,0,5393
557,18.551624228,NOT_INITIALIZED,5018,0,0,5393
558,18.584930556,NOT_INITIALIZED,5049,0,0,5393
559,18.618236883,NOT_INITIALIZED,5084,0,0,5393
560,18.651543210,NOT_INITIALIZED,5061,0,0,5393
561,18.684849537,NOT_INITIALIZED,5120,0,0,5393
